time,ax,ay,az,atotal
26.075,-0.03,-0.02,0.01,0.04
26.085,-0.03,-0.03,0.02,0.05
26.095,-0.04,-0.03,-0.00,0.05
26.105,-0.01,-0.02,0.00,0.02
26.115,0.03,0.00,-0.01,0.03
26.124,0.04,0.00,-0.04,0.06
26.134,0.03,0.01,-0.07,0.08
26.145,0.05,-0.02,-0.10,0.12
26.154,0.04,-0.02,-0.12,0.12
26.164,0.00,-0.04,-0.08,0.09
26.174,-0.02,-0.05,-0.07,0.09
26.184,-0.06,-0.08,-0.05,0.11
26.194,-0.11,-0.08,-0.05,0.15
26.204,-0.10,-0.07,-0.04,0.13
26.214,-0.09,-0.07,-0.04,0.12
26.224,-0.07,-0.06,-0.06,0.11
26.234,-0.03,-0.05,-0.06,0.08
26.244,-0.01,-0.03,-0.08,0.09
26.254,0.00,-0.04,-0.07,0.08
26.264,0.02,-0.04,-0.09,0.10
26.274,0.01,-0.04,-0.10,0.11
26.284,0.02,-0.05,-0.09,0.10
26.294,0.03,-0.06,-0.07,0.10
26.304,0.03,-0.05,-0.06,0.08
26.314,0.04,-0.04,-0.01,0.06
26.324,0.03,-0.02,0.03,0.04
26.334,-0.02,0.01,0.08,0.08
26.344,-0.06,-0.01,0.08,0.10
26.354,-0.08,-0.04,0.12,0.15
26.364,-0.08,-0.07,0.11,0.15
26.374,-0.07,-0.08,0.12,0.16
26.384,-0.04,-0.10,0.08,0.13
26.394,-0.03,-0.12,0.02,0.13
26.404,-0.04,-0.10,-0.01,0.11
26.414,-0.04,-0.09,-0.02,0.10
26.424,-0.04,-0.04,-0.01,0.06
26.434,0.04,-0.09,-0.04,0.10
26.444,-0.01,-0.07,-0.03,0.07
26.454,-0.04,-0.05,0.01,0.06
26.464,-0.05,-0.06,0.04,0.09
26.474,-0.08,-0.07,0.04,0.11
26.484,-0.10,-0.06,0.02,0.11
26.494,-0.12,-0.07,-0.01,0.13
26.504,-0.10,-0.08,-0.01,0.13
26.514,-0.08,-0.10,-0.01,0.12
26.524,-0.05,-0.08,0.01,0.10
26.534,-0.04,-0.03,0.03,0.06
26.544,-0.02,0.00,0.01,0.02
26.554,-0.01,0.01,0.03,0.04
26.563,-0.01,0.03,0.05,0.06
26.573,-0.01,0.03,0.06,0.07
26.584,-0.02,0.00,0.09,0.10
26.593,-0.04,-0.01,0.10,0.11
26.603,-0.04,-0.04,0.09,0.11
26.614,-0.03,-0.04,0.07,0.08
26.623,-0.03,-0.01,0.05,0.06
26.634,0.01,0.00,-0.02,0.02
26.643,0.06,0.02,-0.05,0.08
26.653,0.09,0.03,-0.11,0.15
26.663,0.12,0.02,-0.16,0.20
26.673,0.15,0.04,-0.20,0.25
26.683,0.17,0.05,-0.26,0.31
26.693,0.19,0.04,-0.30,0.36
26.703,0.20,0.05,-0.33,0.38
26.713,0.20,0.07,-0.30,0.37
26.723,0.22,0.04,-0.26,0.34
26.733,0.19,0.01,-0.24,0.30
26.743,0.16,0.01,-0.19,0.25
26.753,0.15,0.01,-0.14,0.20
26.763,0.13,-0.00,-0.10,0.17
26.773,0.12,-0.02,-0.08,0.14
26.783,0.11,-0.03,-0.08,0.14
26.793,0.08,-0.05,-0.09,0.13
26.803,0.06,-0.06,-0.11,0.14
26.813,0.03,-0.05,-0.11,0.13
26.823,0.01,-0.03,-0.10,0.10
26.833,0.03,-0.02,-0.08,0.09
26.843,0.04,-0.00,-0.09,0.09
26.853,0.03,-0.00,-0.05,0.06
26.863,0.01,-0.01,-0.03,0.04
26.873,-0.01,-0.02,-0.00,0.02
26.883,-0.03,-0.02,0.03,0.05
26.893,-0.07,-0.03,0.06,0.10
26.903,-0.06,-0.05,0.09,0.12
26.913,-0.06,-0.06,0.10,0.13
26.923,-0.07,-0.08,0.12,0.16
26.933,-0.10,-0.10,0.14,0.19
26.943,-0.11,-0.10,0.14,0.21
26.953,-0.11,-0.10,0.16,0.22
26.963,-0.11,-0.08,0.12,0.18
26.973,-0.08,-0.05,0.11,0.15
26.983,-0.04,-0.03,0.09,0.10
26.993,-0.01,0.01,0.09,0.09
27.003,0.05,0.01,0.10,0.11
27.013,0.06,0.02,0.08,0.10
27.023,0.07,-0.02,0.11,0.13
27.033,0.06,-0.01,0.12,0.13
27.042,0.02,0.02,0.10,0.11
27.053,-0.01,0.03,0.06,0.07
27.063,-0.07,0.02,0.02,0.08
27.073,-0.07,0.01,-0.01,0.07
27.082,-0.05,-0.04,-0.02,0.07
27.093,-0.01,-0.06,-0.03,0.07
27.102,0.04,-0.05,-0.04,0.08
27.112,0.08,-0.06,-0.04,0.11
27.122,0.07,-0.09,-0.05,0.12
27.132,0.06,-0.15,-0.07,0.18
27.142,0.05,-0.15,-0.08,0.18
27.152,0.02,-0.13,-0.07,0.15
27.162,-0.00,-0.09,-0.08,0.12
27.172,-0.02,-0.07,-0.05,0.09
27.182,-0.03,-0.06,-0.01,0.07
27.192,-0.05,-0.03,0.04,0.07
27.202,-0.05,-0.04,0.09,0.11
27.212,-0.09,-0.07,0.15,0.18
27.222,-0.11,-0.10,0.17,0.22
27.232,-0.12,-0.13,0.16,0.24
27.242,-0.11,-0.14,0.16,0.24
27.252,-0.08,-0.14,0.14,0.21
27.262,-0.02,-0.19,0.11,0.22
27.272,0.08,-0.26,0.08,0.29
27.282,0.13,-0.28,0.05,0.32
27.292,0.15,-0.29,0.01,0.33
27.302,0.14,-0.28,-0.06,0.32
27.312,0.09,-0.25,-0.13,0.30
27.322,0.05,-0.17,-0.20,0.27
27.332,-0.01,-0.00,-0.23,0.23
27.342,-0.15,0.31,-0.21,0.40
27.352,-0.43,0.57,-0.12,0.72
27.362,-0.51,0.50,-0.02,0.71
27.372,-0.25,0.24,0.08,0.35
27.382,-0.11,0.15,0.18,0.26
27.392,-0.10,0.33,0.25,0.43
27.402,0.09,0.01,0.32,0.33
27.412,0.26,-0.69,0.39,0.83
27.422,0.20,-0.92,0.35,1.00
27.432,-0.27,-0.06,0.28,0.40
27.442,-0.44,0.45,0.14,0.64
27.452,-0.12,-0.71,0.11,0.73
27.462,0.09,-0.53,0.09,0.54
27.471,-0.01,0.12,0.05,0.13
27.482,0.01,0.36,-0.02,0.37
27.492,0.12,0.34,-0.05,0.37
27.502,0.19,0.21,-0.04,0.29
27.512,0.24,0.09,-0.03,0.26
27.521,0.23,0.04,-0.02,0.23
27.531,0.12,0.03,-0.05,0.13
27.541,0.02,-0.01,-0.09,0.09
27.551,-0.07,-0.08,-0.11,0.16
27.561,-0.12,-0.16,-0.07,0.21
27.571,-0.14,-0.19,-0.05,0.25
27.581,-0.15,-0.19,-0.06,0.25
27.591,-0.11,-0.15,-0.07,0.20
27.601,-0.08,-0.09,-0.08,0.14
27.611,-0.01,-0.06,-0.10,0.11
27.621,0.08,-0.03,-0.09,0.13
27.631,0.14,-0.02,-0.08,0.16
27.641,0.20,-0.00,-0.08,0.22
27.651,0.23,0.04,-0.09,0.25
27.661,0.24,0.11,-0.07,0.27
27.671,0.23,0.10,-0.10,0.27
27.681,0.23,0.04,-0.08,0.25
27.691,0.27,0.08,0.04,0.29
27.701,0.36,0.19,0.08,0.42
27.711,0.40,0.24,0.02,0.46
27.721,0.43,0.27,0.01,0.50
27.731,0.48,0.42,0.01,0.64
27.741,0.47,0.50,-0.05,0.69
27.751,0.37,0.41,-0.16,0.58
27.761,0.29,0.18,-0.25,0.42
27.771,0.13,-0.13,-0.19,0.27
27.781,-0.13,-0.31,-0.04,0.34
27.791,-0.27,-0.35,0.10,0.45
27.801,-0.31,-0.30,0.13,0.45
27.811,-0.31,-0.20,0.05,0.37
27.821,-0.26,-0.13,-0.07,0.30
27.831,-0.26,-0.12,-0.14,0.32
27.841,-0.23,-0.16,-0.17,0.33
27.851,-0.25,-0.21,-0.13,0.35
27.861,-0.28,-0.25,-0.07,0.38
27.871,-0.31,-0.27,0.00,0.41
27.881,-0.29,-0.25,0.03,0.38
27.891,-0.28,-0.23,0.04,0.37
27.901,-0.18,-0.16,0.06,0.25
27.911,-0.13,-0.09,0.05,0.17
27.921,-0.07,-0.06,0.07,0.11
27.931,-0.01,-0.02,0.04,0.04
27.940,0.03,-0.00,0.02,0.04
27.951,0.02,0.02,0.01,0.03
27.961,0.04,-0.01,-0.04,0.06
27.971,0.03,0.01,-0.06,0.07
27.981,0.06,0.05,-0.04,0.09
27.991,0.06,0.02,-0.06,0.09
28.000,0.05,-0.04,-0.04,0.08
28.011,0.04,-0.08,-0.01,0.10
28.020,0.04,-0.11,0.02,0.11
28.030,0.04,-0.06,0.04,0.08
28.041,-0.01,-0.05,0.03,0.06
28.050,-0.03,-0.05,0.04,0.07
28.061,0.17,-0.05,0.02,0.18
28.070,0.19,-0.02,-0.07,0.21
28.080,0.07,0.05,-0.14,0.16
28.090,0.01,0.03,-0.16,0.17
28.100,-0.04,-0.08,-0.16,0.19
28.110,-0.10,-0.19,-0.09,0.23
28.120,-0.12,-0.29,0.02,0.31
28.130,-0.13,-0.27,0.10,0.31
28.140,-0.07,-0.17,0.13,0.23
28.150,0.01,-0.06,0.08,0.10
28.160,0.03,0.12,-0.05,0.14
28.170,0.06,0.24,-0.11,0.27
28.180,0.04,0.26,-0.15,0.30
28.190,0.04,0.19,-0.16,0.25
28.200,0.00,0.11,-0.13,0.17
28.210,-0.05,-0.01,-0.05,0.07
28.220,-0.01,-0.10,0.06,0.11
28.230,0.03,-0.09,0.12,0.15
28.240,0.02,0.04,0.11,0.12
28.250,-0.16,0.19,0.06,0.25
28.260,-0.20,0.17,-0.01,0.26
28.270,-0.10,0.01,-0.06,0.12
28.280,0.01,-0.10,-0.03,0.10
28.290,0.10,-0.19,-0.00,0.22
28.300,0.15,-0.21,-0.00,0.26
28.310,0.10,-0.14,-0.01,0.17
28.320,0.06,-0.09,-0.02,0.11
28.330,-0.02,-0.09,-0.06,0.11
28.340,-0.06,-0.14,-0.11,0.19
28.350,-0.06,-0.16,-0.15,0.23
28.360,-0.05,-0.19,-0.18,0.26
28.370,-0.08,-0.17,-0.21,0.28
28.380,-0.27,-0.14,-0.23,0.38
28.390,-0.33,-0.35,-0.29,0.56
28.400,-0.46,-0.62,-0.47,0.91
28.410,-0.44,-0.84,-0.68,1.17
28.420,-0.35,-0.92,-0.80,1.27
28.429,-0.27,-0.77,-0.87,1.19
28.440,-0.21,-0.67,-0.98,1.20
28.450,0.04,-0.52,-1.04,1.17
28.460,0.36,-0.22,-0.98,1.07
28.470,0.61,0.05,-0.91,1.10
28.480,0.71,0.21,-0.80,1.09
28.489,0.65,0.36,-0.63,0.98
28.499,0.78,0.96,-0.55,1.35
28.510,1.06,1.73,-0.52,2.09
28.519,0.82,1.56,-0.35,1.80
28.529,1.14,1.74,-0.12,2.08
28.539,0.94,0.94,0.43,1.40
28.549,0.87,0.14,0.70,1.12
28.559,0.85,-0.37,0.93,1.31
28.569,0.52,-0.38,1.23,1.39
28.579,-0.00,-0.52,1.40,1.50
28.589,-0.28,-0.57,1.50,1.63
28.599,-0.27,-0.30,1.34,1.40
28.609,-0.43,0.07,1.05,1.14
28.619,-0.60,0.18,0.76,0.99
28.629,-0.67,0.19,0.57,0.90
28.639,-0.79,0.08,0.41,0.89
28.649,-0.80,-0.02,0.31,0.86
28.659,-0.65,-0.10,0.32,0.73
28.669,-0.38,-0.23,0.32,0.55
28.679,-0.11,-0.31,0.34,0.47
28.689,0.17,-0.35,0.35,0.52
28.699,0.42,-0.28,0.36,0.62
28.709,0.60,-0.13,0.30,0.68
28.719,0.69,0.01,0.21,0.72
28.729,0.78,0.19,0.15,0.82
28.739,0.79,0.30,0.10,0.85
28.749,0.74,0.31,0.01,0.80
28.759,0.70,0.38,-0.06,0.80
28.769,0.68,0.48,-0.10,0.83
28.779,0.72,0.45,-0.26,0.89
28.789,0.88,0.58,-0.33,1.11
28.799,0.94,0.67,-0.31,1.20
28.809,0.94,0.61,-0.29,1.16
28.819,0.92,0.59,-0.21,1.12
28.829,0.89,0.48,-0.10,1.02
28.839,0.75,0.26,-0.00,0.80
28.849,0.43,-0.13,-0.02,0.45
28.859,0.17,-0.39,-0.07,0.43
28.869,-0.07,-0.46,-0.15,0.49
28.879,-0.28,-0.49,-0.21,0.60
28.889,-0.47,-0.48,-0.33,0.74
28.899,-0.70,-0.58,-0.44,1.01
28.908,-1.04,-0.64,-0.56,1.35
28.919,-1.37,-0.61,-0.67,1.64
28.929,-1.54,-0.64,-0.75,1.82
28.938,-1.43,-0.71,-0.80,1.78
28.949,-1.30,-0.67,-0.89,1.71
28.958,-1.31,-0.41,-0.77,1.57
28.968,-1.17,-0.08,-0.62,1.33
28.978,-0.63,0.34,-0.52,0.88
28.988,-0.16,0.24,-0.55,0.62
28.998,-0.12,-0.26,-0.62,0.68
29.008,-0.28,-0.55,-0.60,0.86
29.018,-0.46,-0.49,-0.53,0.86
29.028,-0.62,-0.50,-0.33,0.87
29.038,-0.73,-0.39,0.06,0.83
29.048,-0.76,-0.18,0.40,0.88
29.058,-0.48,0.14,0.49,0.70
29.068,-0.34,0.24,0.55,0.69
29.078,-0.48,-0.42,0.44,0.77
29.088,-0.31,-1.05,0.03,1.09
29.098,-0.07,-1.27,-0.02,1.27
29.108,0.16,-1.33,0.41,1.41
29.118,0.32,-1.06,1.10,1.56
29.128,0.36,-0.46,1.49,1.60
29.138,0.34,0.07,1.55,1.59
29.148,0.60,0.26,1.39,1.53
29.158,0.83,0.39,1.21,1.52
29.168,1.01,0.63,1.05,1.59
29.178,0.96,0.95,1.12,1.75
29.188,0.48,0.86,1.11,1.48
29.198,-0.14,0.63,1.00,1.19
29.208,-0.64,0.21,0.59,0.89
29.218,-1.03,-0.02,0.39,1.11
29.228,-1.13,-0.14,0.34,1.19
29.238,-0.84,-0.34,0.29,0.95
29.248,-0.35,-0.52,0.28,0.68
29.258,-0.25,-0.66,0.04,0.71
29.268,-0.74,-0.62,-0.18,0.99
29.278,-1.30,-0.56,-0.23,1.44
29.288,-1.83,-0.54,-0.12,1.91
29.298,-2.31,-0.63,0.25,2.40
29.308,-2.24,-0.41,0.75,2.40
29.318,-1.46,-0.04,1.07,1.81
29.328,-0.42,0.12,1.07,1.15
29.338,0.28,0.37,1.03,1.13
29.348,1.28,0.27,0.81,1.54
29.358,1.89,0.08,0.61,1.99
29.368,1.92,-0.09,0.22,1.94
29.378,1.77,0.04,0.22,1.78
29.388,1.82,0.16,0.66,1.95
29.397,1.72,-0.16,0.88,1.94
29.408,1.87,0.07,0.15,1.87
29.417,2.28,-0.19,0.96,2.48
29.428,2.28,-0.41,0.69,2.42
29.437,1.70,-0.37,0.13,1.75
29.447,-0.14,0.05,0.32,0.35
29.457,-3.75,2.25,-0.58,4.41
29.467,-4.42,2.44,-1.74,5.34
29.478,-3.21,0.80,-2.14,3.94
29.487,-1.34,-1.05,-2.18,2.77
29.497,0.49,-2.06,-1.04,2.36
29.507,2.17,-2.60,-0.11,3.39
29.517,3.28,-2.32,0.61,4.06
29.527,3.80,-2.40,0.49,4.53
29.537,3.23,-2.29,0.31,3.97
29.547,2.12,-1.46,0.35,2.60
29.557,0.40,-1.41,-0.10,1.47
29.567,-0.88,-2.41,0.25,2.58
29.577,-2.37,-2.78,0.33,3.66
29.587,-3.33,-2.90,-0.50,4.45
29.597,-4.18,-1.56,-1.16,4.61
29.607,-3.92,-0.76,-2.43,4.68
29.617,-0.92,-0.88,-3.90,4.10
29.627,-0.38,2.39,-4.16,4.81
29.637,-3.22,5.38,-2.80,6.86
29.647,-3.20,3.03,-0.88,4.50
29.657,-1.84,-0.81,1.91,2.77
29.667,-1.13,-2.91,4.00,5.07
29.677,-0.02,-4.35,4.46,6.23
29.687,2.23,-4.53,1.38,5.24
29.697,4.52,-3.25,-3.20,6.41
29.707,5.74,-3.05,-2.61,7.01
29.717,6.16,-3.70,-0.40,7.19
29.727,6.19,-4.86,0.75,7.91
29.737,5.70,-5.61,1.15,8.08
29.747,3.64,-4.84,1.52,6.24
29.757,2.10,-4.39,0.60,4.90
29.767,0.44,-4.02,-0.26,4.06
29.777,-1.44,-3.87,0.16,4.13
29.787,-2.95,-3.70,0.89,4.82
29.797,-3.30,-2.97,1.97,4.86
29.807,-3.60,-2.07,3.33,5.33
29.817,-4.00,-1.84,3.83,5.84
29.827,-3.85,-1.55,3.09,5.18
29.837,-2.23,-3.28,1.48,4.23
29.847,-2.12,-4.11,0.17,4.63
29.857,-1.37,-3.44,-2.65,4.55
29.867,0.13,-5.81,-4.03,7.07
29.876,-0.64,-4.49,-2.67,5.26
29.886,-1.17,-4.34,-3.31,5.58
29.896,0.65,-4.14,-3.19,5.26
29.906,2.43,-3.88,-3.71,5.89
29.916,5.03,-4.31,-3.95,7.71
29.926,5.67,-2.82,-2.03,6.65
29.936,3.91,-2.58,0.46,4.70
29.946,5.99,-2.31,1.43,6.58
29.956,8.34,-1.06,2.18,8.68
29.966,9.28,0.20,3.75,10.01
29.976,10.71,1.09,5.17,11.94
29.986,11.14,1.63,6.79,13.15
29.996,10.73,1.55,8.19,13.59
30.006,9.92,0.88,8.34,12.99
30.016,8.07,-1.12,7.54,11.10
30.026,7.47,-3.21,6.16,10.20
30.036,6.42,-3.02,4.59,8.45
30.046,1.92,-4.25,3.06,5.58
30.056,-0.84,-6.25,1.33,6.45
30.066,-1.83,-6.45,-0.49,6.73
30.076,-3.06,-6.25,-2.13,7.28
30.086,-6.20,-5.42,-3.80,9.07
30.096,-8.97,-4.25,-5.07,11.15
30.106,-10.31,-4.58,-5.25,12.44
30.116,-10.53,-4.72,-4.96,12.56
30.126,-10.17,-3.60,-4.23,11.59
30.136,-8.99,-2.07,-2.98,9.70
30.146,-7.84,-1.01,-1.45,8.04
30.156,-6.68,-0.66,-0.48,6.73
30.166,-4.97,0.46,-1.43,5.19
30.176,-4.40,0.20,-4.14,6.05
30.186,-2.68,-0.53,-4.89,5.60
30.196,-0.87,-0.53,-3.66,3.80
30.206,-0.25,-1.17,-2.91,3.15
30.216,-1.79,-1.03,-0.90,2.25
30.226,-2.09,-1.09,0.15,2.36
30.236,-1.28,-2.05,0.18,2.42
30.246,-0.19,-2.69,-0.48,2.74
30.256,1.06,-3.12,-1.54,3.64
30.266,2.08,-3.42,-3.13,5.08
30.276,2.36,-3.48,-4.61,6.24
30.286,1.92,-2.91,-5.74,6.71
30.296,0.54,-2.62,-6.41,6.95
30.306,-0.99,-2.32,-6.42,6.90
30.316,-1.44,-1.79,-6.02,6.44
30.326,-1.04,-1.39,-5.66,5.92
30.335,0.13,-1.39,-5.09,5.27
30.345,1.15,-1.21,-3.97,4.31
30.356,1.88,-1.29,-2.66,3.50
30.366,1.70,-1.30,-1.71,2.74
30.376,0.97,-1.60,-1.06,2.16
30.385,0.19,-1.78,-0.41,1.84
30.396,-0.37,-1.30,0.08,1.35
30.405,-0.18,-0.97,0.39,1.06
30.415,0.32,-0.80,0.70,1.11
30.425,0.65,-1.52,0.85,1.86
30.435,0.73,-1.59,0.50,1.82
30.445,0.88,-0.27,-0.40,1.00
30.455,0.41,0.33,-1.67,1.75
30.465,0.03,0.29,-2.27,2.29
30.475,0.17,-0.12,-1.97,1.98
30.485,0.55,-0.44,-1.27,1.45
30.495,0.86,-0.40,-0.95,1.34
30.505,0.98,-0.09,-0.97,1.38
30.515,0.80,0.39,-0.54,1.04
30.525,0.81,0.66,0.32,1.09
30.535,1.07,0.43,0.97,1.51
30.545,1.32,0.02,1.21,1.79
30.555,1.33,-0.23,1.25,1.84
30.565,1.16,-0.34,1.14,1.66
30.575,1.23,-0.50,0.59,1.45
30.585,1.31,-0.64,-0.35,1.50
30.595,1.07,-0.55,-1.26,1.74
30.605,0.55,-0.35,-1.91,2.02
30.615,0.15,-0.13,-2.01,2.02
30.625,0.07,0.07,-1.44,1.44
30.635,0.33,0.02,-0.76,0.83
30.645,0.60,-0.14,-0.12,0.63
30.655,0.68,-0.26,0.51,0.89
30.665,0.75,-0.26,0.67,1.04
30.675,0.53,-0.20,0.42,0.71
30.685,0.26,-0.20,0.09,0.34
30.695,0.23,-0.12,-0.12,0.28
30.705,0.38,0.07,-0.15,0.42
30.715,0.56,0.10,-0.35,0.67
30.725,0.55,0.07,-0.51,0.75
30.735,0.42,0.01,-0.48,0.63
30.745,0.36,-0.05,-0.42,0.55
30.755,0.38,-0.11,-0.52,0.65
30.765,0.21,-0.26,-0.48,0.59
30.775,-0.03,-0.36,-0.24,0.43
30.785,0.00,-0.52,-0.26,0.58
30.795,0.26,-0.58,-0.03,0.63
30.805,0.15,-0.29,-0.86,0.93
30.814,-0.32,0.28,-1.02,1.11
30.825,-0.42,0.51,-0.92,1.14
30.834,0.03,0.30,-0.87,0.92
30.844,0.58,0.08,-0.76,0.96
30.854,0.98,-0.11,-0.55,1.12
30.864,1.05,-0.24,-0.21,1.09
