time,ax,ay,az,atotal
26.220,0.05,-0.05,0.16,0.17
26.230,0.09,-0.05,0.14,0.17
26.240,0.07,-0.06,0.09,0.13
26.249,0.03,-0.05,-0.00,0.06
26.260,0.00,-0.04,-0.06,0.07
26.270,-0.03,-0.00,-0.11,0.11
26.280,-0.08,0.02,-0.14,0.16
26.290,-0.05,0.05,-0.15,0.17
26.300,0.02,0.04,-0.13,0.14
26.309,0.07,0.03,-0.12,0.15
26.320,0.08,0.03,-0.10,0.13
26.329,0.08,0.03,-0.08,0.12
26.340,0.07,-0.00,-0.06,0.09
26.349,0.05,-0.00,-0.04,0.06
26.359,0.01,0.01,0.01,0.02
26.369,-0.02,-0.00,0.03,0.04
26.379,-0.04,-0.03,0.06,0.08
26.389,-0.04,-0.02,0.08,0.09
26.399,-0.01,-0.04,0.09,0.10
26.409,0.02,-0.04,0.08,0.09
26.419,0.03,-0.04,0.04,0.06
26.429,0.03,-0.03,0.02,0.04
26.439,0.05,-0.02,-0.01,0.05
26.449,0.07,-0.02,-0.04,0.09
26.459,0.07,-0.00,-0.06,0.09
26.469,0.06,0.00,-0.06,0.09
26.479,0.07,0.01,-0.06,0.09
26.489,0.06,0.01,-0.04,0.07
26.499,0.07,-0.01,-0.00,0.07
26.509,0.08,-0.01,0.00,0.08
26.519,0.05,-0.01,0.01,0.05
26.529,0.03,-0.01,0.02,0.04
26.539,0.01,-0.00,-0.01,0.02
26.549,0.00,0.01,-0.03,0.03
26.559,0.01,-0.00,-0.03,0.03
26.569,0.02,-0.01,-0.02,0.03
26.579,0.03,-0.02,0.00,0.04
26.589,0.03,-0.01,0.01,0.03
26.599,0.01,-0.01,0.00,0.02
26.609,-0.00,0.01,0.01,0.01
26.619,-0.00,0.03,0.01,0.03
26.629,-0.01,0.02,0.01,0.02
26.639,0.00,0.01,-0.00,0.01
26.649,0.02,0.00,0.00,0.02
26.659,0.04,-0.01,0.01,0.04
26.669,0.04,-0.00,-0.00,0.04
26.679,0.03,-0.00,0.02,0.04
26.689,0.02,-0.01,0.01,0.03
26.699,0.02,-0.01,0.00,0.02
26.709,0.02,-0.01,-0.01,0.02
26.719,0.01,-0.00,-0.04,0.04
26.729,0.01,-0.02,-0.02,0.03
26.739,-0.01,0.01,-0.02,0.03
26.749,0.03,0.00,-0.02,0.03
26.758,0.05,-0.02,-0.00,0.05
26.769,0.05,-0.00,0.02,0.06
26.779,0.03,0.03,0.03,0.05
26.789,0.00,0.03,-0.01,0.04
26.798,0.02,0.01,-0.05,0.05
26.808,0.04,-0.01,-0.00,0.05
26.818,0.06,-0.00,0.01,0.06
26.828,0.04,-0.00,0.02,0.04
26.838,0.01,0.01,-0.00,0.01
26.848,0.00,-0.00,-0.04,0.04
26.858,0.01,0.00,-0.03,0.03
26.868,0.01,0.01,0.01,0.02
26.878,0.00,0.02,0.02,0.03
26.888,-0.03,0.02,-0.00,0.04
26.898,-0.03,0.01,-0.02,0.04
26.908,0.03,-0.02,-0.01,0.03
26.918,0.09,-0.05,0.01,0.10
26.928,0.05,-0.02,0.02,0.06
26.938,-0.00,0.00,0.02,0.02
26.948,-0.03,0.01,0.02,0.03
26.958,0.00,0.01,0.01,0.01
26.968,0.01,0.04,0.01,0.05
26.978,-0.01,0.01,0.01,0.02
26.988,0.08,-0.04,0.01,0.09
26.998,0.11,-0.05,-0.02,0.12
27.008,0.09,-0.06,-0.04,0.12
27.018,0.07,-0.06,-0.07,0.12
27.028,0.02,-0.02,-0.12,0.12
27.038,-0.03,0.00,-0.14,0.15
27.048,-0.04,0.03,-0.15,0.16
27.058,-0.02,0.04,-0.16,0.17
27.068,0.05,0.04,-0.10,0.12
27.078,0.08,0.03,0.01,0.09
27.088,0.05,0.03,0.12,0.13
27.098,0.02,0.02,0.17,0.17
27.108,-0.01,0.03,0.16,0.17
27.118,0.00,0.03,0.14,0.14
27.128,0.01,0.02,0.11,0.12
27.138,-0.00,0.02,0.10,0.11
27.148,0.00,0.00,0.06,0.06
27.158,0.01,-0.04,-0.01,0.04
27.168,0.04,-0.04,-0.05,0.07
27.178,0.04,-0.04,-0.07,0.09
27.188,0.02,-0.02,-0.09,0.09
27.198,0.01,-0.01,-0.09,0.10
27.208,0.02,0.00,-0.09,0.10
27.218,0.01,0.05,-0.09,0.10
27.228,-0.02,0.05,-0.11,0.13
27.238,-0.00,0.04,-0.11,0.11
27.248,0.02,0.02,-0.05,0.06
27.258,0.04,0.01,-0.00,0.04
27.268,0.03,0.00,0.06,0.07
27.278,0.03,-0.02,0.09,0.09
27.287,0.00,0.02,0.09,0.09
27.297,-0.03,0.02,0.03,0.05
27.307,0.02,-0.03,0.01,0.04
27.317,0.10,-0.06,0.06,0.13
27.328,0.09,-0.06,0.08,0.14
27.337,0.05,-0.08,0.07,0.12
27.347,0.02,-0.06,0.04,0.07
27.357,0.00,-0.03,0.02,0.04
27.367,-0.04,0.01,0.03,0.05
27.377,-0.02,0.05,-0.04,0.07
27.387,0.05,0.04,-0.07,0.10
27.397,-0.05,0.02,-0.18,0.19
27.407,0.00,0.07,-0.14,0.15
27.417,0.04,0.06,-0.09,0.12
27.427,0.08,-0.00,-0.01,0.09
27.437,0.07,-0.00,0.03,0.08
27.447,0.01,0.01,0.05,0.06
27.457,-0.00,0.00,0.05,0.05
27.467,-0.01,0.00,0.02,0.02
27.477,-0.04,-0.02,-0.02,0.05
27.487,-0.02,-0.03,-0.03,0.04
27.497,0.03,-0.03,0.04,0.06
27.507,0.04,-0.03,0.06,0.08
27.517,0.03,-0.04,0.07,0.09
27.527,0.04,-0.02,0.06,0.07
27.537,0.03,-0.00,0.00,0.03
27.547,0.03,0.02,-0.07,0.08
27.557,0.05,0.00,-0.08,0.10
27.567,0.05,0.01,-0.06,0.08
27.577,0.07,0.01,-0.05,0.09
27.587,0.05,0.01,-0.05,0.07
27.597,0.05,-0.01,-0.04,0.06
27.607,0.02,0.01,-0.01,0.02
27.617,0.01,-0.00,0.01,0.01
27.627,0.03,-0.03,0.02,0.04
27.637,0.04,-0.04,0.03,0.06
27.647,0.02,-0.03,0.04,0.05
27.657,0.00,-0.01,0.02,0.03
27.667,0.02,-0.01,0.01,0.03
27.677,0.01,0.00,0.03,0.03
27.687,0.00,0.01,0.06,0.06
27.697,0.01,0.01,0.02,0.03
27.707,0.00,0.02,-0.01,0.02
27.716,-0.00,0.01,-0.03,0.04
27.726,0.01,0.01,-0.03,0.04
27.737,0.03,0.00,-0.05,0.06
27.747,0.04,0.00,-0.03,0.05
27.757,0.03,0.00,-0.02,0.04
27.767,0.03,0.00,-0.02,0.04
27.777,0.04,0.00,-0.04,0.05
27.787,0.03,-0.00,-0.03,0.04
27.796,0.01,0.00,-0.00,0.01
27.806,0.02,-0.01,0.01,0.02
27.817,0.02,-0.01,0.02,0.03
27.826,0.03,-0.00,0.02,0.04
27.836,0.01,-0.00,0.01,0.01
27.846,-0.02,-0.00,0.01,0.02
27.856,0.01,0.01,0.01,0.02
27.866,0.05,-0.01,0.01,0.06
27.876,0.05,-0.02,0.01,0.05
27.886,0.04,-0.02,0.03,0.05
27.896,0.02,-0.01,0.02,0.03
27.906,0.02,0.01,0.01,0.03
27.916,0.01,0.02,-0.01,0.02
27.926,0.01,-0.00,-0.04,0.04
27.936,0.04,-0.00,-0.03,0.05
27.946,0.02,-0.01,-0.01,0.03
27.956,-0.01,0.01,-0.02,0.02
27.966,0.02,0.01,-0.04,0.05
27.976,0.05,-0.01,-0.02,0.06
27.986,0.04,-0.01,-0.02,0.05
27.996,0.01,0.00,-0.02,0.02
28.007,0.02,-0.00,-0.01,0.02
28.016,0.03,-0.00,0.00,0.03
28.026,0.03,-0.01,-0.01,0.03
28.036,0.03,0.00,-0.02,0.03
28.046,0.02,0.01,-0.00,0.02
28.056,0.01,0.01,0.01,0.02
28.066,-0.02,0.03,-0.01,0.04
28.076,0.00,0.02,-0.00,0.02
28.086,0.05,-0.00,0.00,0.05
28.096,0.08,-0.05,-0.00,0.09
28.106,0.06,-0.03,-0.01,0.07
28.116,0.02,0.01,-0.03,0.04
28.126,-0.02,0.02,-0.04,0.05
28.136,-0.01,0.01,-0.04,0.04
28.146,0.02,0.02,-0.00,0.03
28.156,0.00,0.02,0.02,0.03
28.165,0.04,-0.04,0.03,0.06
28.176,0.10,-0.06,0.06,0.13
28.186,0.10,-0.07,0.06,0.13
28.196,0.01,-0.04,0.01,0.04
28.205,-0.07,0.01,-0.08,0.11
28.215,-0.07,0.03,-0.12,0.14
28.225,-0.05,0.02,-0.14,0.15
28.235,0.01,0.03,-0.09,0.10
28.245,0.07,0.04,-0.04,0.09
28.256,0.06,0.03,-0.00,0.07
28.265,0.07,0.01,0.02,0.07
28.275,0.06,0.01,0.08,0.10
28.285,0.03,0.03,0.14,0.15
28.295,0.02,0.02,0.15,0.15
28.309,0.01,-0.01,0.06,0.07
28.319,0.01,-0.01,0.00,0.02
28.329,-0.02,-0.02,-0.04,0.05
28.339,-0.01,-0.05,-0.12,0.13
28.349,0.03,-0.04,-0.12,0.13
28.359,0.03,-0.02,-0.09,0.10
28.369,0.05,-0.02,-0.08,0.10
28.379,0.01,0.00,-0.08,0.08
28.389,0.00,0.03,-0.07,0.08
28.399,0.01,0.05,-0.08,0.09
28.409,0.03,0.05,-0.04,0.07
28.419,0.03,0.02,0.00,0.04
28.429,0.03,0.02,0.04,0.05
28.439,0.01,0.02,0.07,0.07
28.449,0.02,0.01,0.10,0.11
28.459,0.00,0.02,0.12,0.12
28.469,-0.01,0.01,0.10,0.10
28.479,-0.00,-0.03,0.08,0.08
28.489,0.05,-0.06,0.04,0.09
28.499,0.08,-0.05,0.03,0.10
28.509,0.06,-0.07,-0.01,0.09
28.519,0.04,-0.05,-0.03,0.07
28.529,0.00,-0.01,-0.04,0.04
28.539,-0.00,-0.00,-0.11,0.11
28.549,-0.00,0.02,-0.12,0.12
28.559,-0.00,0.04,-0.12,0.12
28.569,0.02,0.07,-0.11,0.13
28.579,0.04,0.06,-0.08,0.11
28.589,0.07,0.03,-0.03,0.08
28.599,0.06,0.01,0.02,0.07
28.609,0.05,0.02,0.07,0.09
28.619,0.01,-0.01,0.10,0.10
28.629,-0.01,-0.00,0.11,0.11
28.639,-0.04,0.00,0.11,0.11
28.649,-0.06,-0.01,0.07,0.09
28.659,-0.05,-0.02,0.04,0.07
28.669,-0.06,-0.01,0.02,0.06
28.679,-0.03,-0.01,-0.00,0.03
28.689,0.06,-0.03,-0.02,0.07
28.699,0.09,-0.03,0.01,0.10
28.709,0.09,-0.01,-0.02,0.09
28.719,0.06,-0.01,-0.06,0.09
28.728,0.07,0.01,-0.08,0.11
28.739,0.07,0.02,-0.10,0.12
28.748,0.06,0.01,-0.10,0.12
28.758,0.05,0.00,-0.05,0.08
28.768,0.05,0.01,-0.05,0.07
28.778,0.04,0.01,-0.02,0.05
28.788,0.02,-0.01,0.00,0.02
28.798,-0.01,-0.01,0.01,0.02
28.808,-0.00,-0.02,0.03,0.04
28.818,0.02,-0.03,0.05,0.06
28.828,0.01,-0.02,0.04,0.05
28.838,0.01,-0.01,0.03,0.04
28.848,0.01,-0.00,0.02,0.03
28.858,0.02,-0.00,0.01,0.02
28.868,0.01,0.01,0.00,0.02
28.878,-0.00,0.01,-0.01,0.02
28.888,-0.04,0.02,-0.03,0.05
28.898,-0.02,0.02,-0.02,0.03
28.908,0.03,0.02,-0.00,0.03
28.918,0.05,0.01,0.00,0.05
28.928,0.04,0.02,-0.01,0.04
28.938,0.03,0.01,-0.04,0.05
28.948,0.02,-0.01,0.01,0.03
28.958,0.02,-0.00,0.01,0.02
28.968,0.03,-0.00,0.01,0.04
28.978,0.02,-0.02,-0.01,0.02
28.988,0.02,-0.01,-0.01,0.02
28.998,0.01,-0.00,-0.02,0.02
29.008,-0.01,-0.00,-0.02,0.02
29.018,-0.00,0.01,-0.02,0.02
29.028,0.05,0.02,-0.00,0.05
29.038,0.06,0.00,0.00,0.06
29.048,0.05,0.01,0.01,0.05
29.058,0.03,0.00,-0.00,0.03
29.068,0.04,0.00,0.01,0.04
29.078,0.04,-0.01,-0.02,0.04
29.088,0.02,-0.01,-0.05,0.05
29.098,0.02,-0.02,-0.03,0.04
29.108,0.00,0.00,-0.03,0.03
29.118,-0.00,-0.00,-0.01,0.01
29.128,0.03,0.00,0.02,0.04
29.138,0.02,0.01,0.03,0.04
29.148,-0.01,0.02,0.03,0.04
29.158,0.01,0.01,0.02,0.02
29.168,0.02,0.00,-0.00,0.02
29.177,0.02,0.01,-0.01,0.02
29.188,-0.00,0.01,-0.00,0.01
29.197,0.00,-0.01,-0.02,0.02
29.207,0.06,-0.01,-0.01,0.06
29.217,0.06,-0.03,0.01,0.07
29.227,0.03,-0.01,0.00,0.03
29.237,-0.01,0.01,-0.01,0.02
29.247,-0.03,0.03,-0.02,0.04
29.257,-0.00,0.02,-0.01,0.02
29.268,0.01,0.02,0.02,0.03
29.277,0.05,-0.01,0.01,0.05
29.287,0.07,-0.04,-0.02,0.08
29.297,0.08,-0.03,-0.03,0.09
29.307,0.04,0.01,-0.06,0.08
29.317,-0.02,0.01,-0.06,0.06
29.327,-0.02,-0.03,-0.02,0.04
29.337,-0.02,0.01,0.03,0.04
29.347,0.00,-0.00,0.06,0.07
29.357,0.07,-0.05,0.08,0.12
29.367,0.10,-0.07,0.06,0.13
29.377,0.11,-0.05,-0.00,0.12
29.387,0.05,-0.04,-0.07,0.09
29.397,-0.01,0.02,-0.15,0.15
29.407,-0.03,0.03,-0.17,0.17
29.417,-0.03,0.05,-0.14,0.15
29.427,0.02,0.07,-0.08,0.10
29.437,0.04,0.04,0.01,0.05
29.447,0.03,0.03,0.06,0.07
29.457,0.03,0.02,0.10,0.11
29.467,0.01,0.00,0.13,0.13
29.477,0.01,-0.01,0.19,0.19
29.487,-0.01,0.01,0.20,0.20
29.497,-0.03,0.02,0.12,0.13
29.507,0.00,-0.02,0.05,0.06
29.517,0.05,-0.03,0.02,0.06
29.527,0.05,-0.04,-0.01,0.06
29.537,0.01,-0.04,-0.06,0.07
29.547,0.00,-0.03,-0.13,0.14
29.557,0.03,-0.01,-0.18,0.18
29.567,0.03,-0.00,-0.16,0.17
29.577,0.02,0.01,-0.15,0.15
29.587,-0.02,0.02,-0.14,0.14
29.597,0.00,0.01,-0.09,0.09
29.607,0.03,0.03,-0.03,0.05
29.617,0.02,0.03,0.03,0.04
29.627,-0.01,0.02,0.07,0.07
29.637,0.01,0.01,0.10,0.11
29.647,0.04,0.01,0.12,0.13
29.657,-0.01,0.03,0.11,0.11
29.667,-0.01,-0.00,0.08,0.08
29.677,0.02,-0.03,0.06,0.07
29.687,0.03,-0.05,0.05,0.08
29.696,0.02,-0.04,0.02,0.05
29.706,0.09,-0.08,0.06,0.14
29.717,0.08,-0.04,0.04,0.10
29.727,0.02,-0.03,0.00,0.04
29.737,-0.05,0.00,-0.07,0.08
29.746,-0.04,0.05,-0.10,0.12
29.756,0.00,0.07,-0.14,0.15
29.766,0.01,0.06,-0.15,0.16
29.776,0.02,0.02,-0.13,0.13
29.786,0.02,0.03,-0.12,0.12
29.796,0.06,0.01,-0.07,0.09
29.806,0.09,-0.04,-0.00,0.10
29.816,0.05,-0.02,0.04,0.07
29.826,-0.00,-0.00,0.06,0.06
29.836,-0.04,-0.01,0.05,0.06
29.846,-0.02,-0.02,0.04,0.05
29.856,-0.09,-0.00,0.02,0.09
29.866,-0.04,-0.02,0.03,0.05
29.876,0.01,-0.03,0.04,0.05
29.886,0.07,-0.04,0.04,0.09
29.896,0.08,-0.06,0.04,0.11
29.906,0.09,-0.04,0.05,0.11
29.916,0.10,-0.00,0.01,0.10
29.926,0.09,0.01,-0.06,0.11
29.936,0.08,0.01,-0.09,0.12
29.946,0.05,0.01,-0.11,0.13
29.956,0.05,-0.00,-0.12,0.13
29.966,0.05,-0.03,-0.12,0.13
29.976,0.03,-0.02,-0.08,0.09
29.986,0.03,-0.02,-0.05,0.06
29.996,0.05,-0.01,0.00,0.05
30.006,0.03,-0.00,0.03,0.04
30.016,0.01,-0.02,0.04,0.05
30.026,0.01,-0.01,0.06,0.07
30.036,0.01,0.00,0.06,0.06
30.046,0.02,0.01,0.04,0.05
30.056,0.00,-0.00,0.03,0.03
30.066,-0.01,0.01,-0.01,0.02
30.076,-0.00,0.01,-0.02,0.02
30.086,0.02,0.00,-0.00,0.02
30.096,0.01,-0.00,0.00,0.01
30.106,0.03,0.02,0.00,0.03
30.116,0.03,0.01,0.01,0.03
30.126,0.02,-0.02,-0.01,0.03
30.135,0.01,-0.01,-0.01,0.02
30.146,0.01,-0.00,-0.03,0.03
30.156,0.01,-0.01,-0.05,0.05
30.166,0.04,-0.02,-0.03,0.05
30.176,0.05,-0.01,-0.00,0.05
30.185,-0.00,0.00,-0.01,0.01
30.195,-0.01,-0.00,-0.06,0.06
30.206,0.03,-0.01,-0.02,0.04
30.215,0.06,-0.02,0.01,0.07
30.225,0.06,-0.01,0.06,0.08
30.235,0.05,0.01,0.04,0.07
30.245,0.01,-0.00,0.01,0.02
30.255,0.02,-0.00,-0.03,0.03
30.265,0.02,-0.00,-0.02,0.03
30.275,0.01,0.01,0.02,0.03
30.285,-0.02,0.01,-0.00,0.02
30.295,0.03,-0.01,-0.03,0.04
30.305,0.04,-0.01,-0.01,0.04
30.315,0.03,0.00,0.01,0.03
30.325,-0.00,0.00,0.00,0.01
30.335,-0.01,0.02,0.01,0.03
30.345,-0.01,0.03,-0.00,0.03
30.355,-0.01,0.03,-0.00,0.03
30.365,0.02,0.00,0.01,0.02
30.375,0.05,-0.02,0.01,0.05
30.385,0.07,-0.04,-0.01,0.08
30.395,0.05,-0.01,-0.03,0.06
30.405,0.00,-0.01,-0.04,0.04
30.415,-0.00,-0.01,-0.05,0.05
30.425,0.02,0.02,-0.01,0.02
30.435,0.01,0.02,-0.01,0.03
30.445,0.04,-0.02,-0.00,0.04
30.455,0.10,-0.05,0.00,0.11
30.465,0.12,-0.08,-0.01,0.15
30.475,0.06,-0.05,-0.02,0.08
30.485,0.00,-0.02,-0.08,0.08
30.495,-0.02,-0.00,-0.10,0.10
30.505,-0.04,0.04,-0.09,0.11
30.515,-0.02,0.05,-0.08,0.10
30.525,0.03,0.05,-0.04,0.07
30.535,0.07,0.04,0.01,0.08
30.545,0.06,0.03,0.06,0.09
30.555,0.05,0.01,0.11,0.12
30.565,-0.01,0.03,0.14,0.14
30.575,-0.02,0.02,0.14,0.14
30.585,-0.01,0.00,0.12,0.12
30.595,0.01,-0.00,0.10,0.10
30.605,0.02,-0.01,0.08,0.08
30.615,0.02,-0.03,0.03,0.05
30.624,0.02,-0.06,-0.01,0.06
30.634,0.05,-0.03,-0.07,0.09
30.645,0.03,-0.02,-0.13,0.14
30.655,-0.00,-0.03,-0.17,0.17
30.665,-0.00,-0.01,-0.17,0.17
30.674,0.01,0.03,-0.13,0.14
30.684,0.01,0.04,-0.11,0.12
30.694,0.02,0.02,-0.06,0.07
30.704,0.02,0.04,-0.01,0.05
30.714,0.03,0.02,0.03,0.05
30.724,0.02,0.03,0.05,0.06
30.734,0.01,0.02,0.06,0.06
30.744,0.00,0.02,0.06,0.06
30.754,0.00,-0.00,0.08,0.08
30.764,0.01,-0.04,0.10,0.11
30.774,0.06,-0.04,0.12,0.14
30.784,0.07,-0.05,0.10,0.13
30.794,0.06,-0.07,0.06,0.11
30.804,0.04,-0.05,0.01,0.07
30.814,0.01,-0.03,-0.04,0.06
30.824,-0.03,0.01,-0.05,0.06
30.834,-0.04,0.04,-0.07,0.09
30.844,-0.01,0.06,-0.12,0.13
30.854,0.02,0.05,-0.15,0.16
30.864,0.06,0.04,-0.14,0.16
30.874,0.09,0.04,-0.10,0.14
30.884,0.07,0.01,-0.04,0.08
30.894,0.04,0.01,0.01,0.04
30.904,0.01,0.01,0.05,0.05
30.914,-0.02,-0.01,0.08,0.08
30.924,-0.03,-0.01,0.08,0.09
30.934,-0.04,-0.02,0.06,0.07
30.944,-0.03,-0.02,0.01,0.04
30.954,0.00,-0.04,0.03,0.05
30.964,0.03,-0.03,0.07,0.08
30.974,0.02,-0.02,0.05,0.05
30.984,-0.00,-0.00,-0.02,0.02
30.994,0.05,-0.01,-0.04,0.06
31.004,0.07,-0.00,-0.03,0.08
31.014,0.04,0.01,-0.03,0.05
31.024,0.02,0.01,-0.04,0.05
31.034,0.04,0.03,-0.06,0.07
31.044,0.08,0.01,-0.04,0.09
31.054,0.08,-0.01,-0.03,0.08
31.064,0.04,-0.01,-0.03,0.05
31.074,0.04,-0.01,-0.01,0.04
31.084,0.03,-0.02,-0.01,0.04
31.094,0.01,-0.02,-0.01,0.02
31.104,0.01,-0.01,0.01,0.02
31.113,-0.01,-0.01,0.00,0.01
31.124,0.02,-0.01,-0.00,0.03
31.134,0.03,-0.01,0.02,0.04
31.144,0.02,-0.01,0.02,0.02
31.154,0.01,0.02,0.01,0.02
31.163,-0.00,0.02,-0.01,0.03
31.173,0.01,0.01,-0.00,0.01
31.183,0.02,-0.00,0.02,0.03
31.193,0.02,-0.01,0.05,0.05
31.203,-0.01,0.01,0.02,0.02
31.213,-0.00,-0.00,0.00,0.00
31.223,0.03,-0.02,0.00,0.04
31.233,0.04,-0.00,0.01,0.04
31.243,0.03,0.02,-0.02,0.04
31.253,0.02,-0.00,-0.07,0.07
31.263,0.04,-0.01,-0.07,0.08
31.273,0.04,0.01,-0.03,0.05
31.283,0.00,0.01,0.00,0.01
31.293,-0.01,-0.00,-0.01,0.01
31.303,0.02,-0.01,-0.00,0.03
31.313,0.05,0.00,0.00,0.05
31.323,0.02,0.01,-0.00,0.02
31.333,-0.02,-0.01,-0.04,0.04
31.343,0.04,-0.00,-0.03,0.05
31.353,0.05,-0.01,0.01,0.06
31.363,0.04,-0.02,0.01,0.04
31.373,0.03,-0.01,0.02,0.03
31.383,0.01,0.02,0.01,0.02
31.393,0.01,0.00,-0.02,0.02
31.403,0.02,-0.01,-0.02,0.02
31.413,0.03,-0.01,0.02,0.04
31.423,-0.01,0.01,0.02,0.02
31.433,-0.03,0.01,-0.03,0.04
31.443,0.04,-0.01,-0.02,0.04
31.453,0.05,-0.00,0.01,0.05
31.463,0.02,0.01,0.01,0.02
31.473,-0.02,0.01,-0.02,0.03
31.483,-0.01,0.02,-0.02,0.03
31.493,0.02,0.00,-0.01,0.02
31.503,0.02,-0.01,0.02,0.03
31.513,0.05,-0.02,0.05,0.07
31.523,0.07,-0.02,0.03,0.08
31.533,0.05,-0.00,-0.02,0.05
31.543,0.00,0.01,-0.05,0.05
31.553,-0.02,0.02,-0.04,0.05
31.563,0.03,0.00,0.01,0.03
31.573,-0.09,0.02,-0.08,0.12
31.583,0.01,0.01,-0.02,0.02
31.593,0.10,-0.01,0.03,0.11
31.603,0.13,-0.04,0.06,0.15
31.612,0.08,-0.07,0.01,0.11
31.623,0.03,-0.05,-0.05,0.08
31.632,-0.02,-0.01,-0.11,0.12
31.642,-0.05,0.02,-0.14,0.15
31.652,-0.06,0.03,-0.12,0.14
31.662,-0.01,0.04,-0.07,0.08
31.673,0.03,0.04,-0.02,0.05
31.682,0.09,0.03,0.04,0.11
31.692,0.10,0.03,0.11,0.15
31.702,0.03,0.04,0.11,0.12
31.712,-0.00,0.03,0.11,0.12
31.722,0.02,0.02,0.14,0.15
31.732,0.02,0.01,0.15,0.15
31.742,-0.02,-0.00,0.10,0.10
31.752,-0.02,-0.01,0.02,0.03
31.762,0.02,-0.04,-0.04,0.06
31.772,0.04,-0.04,-0.06,0.08
31.782,0.02,-0.04,-0.08,0.09
31.792,0.01,-0.03,-0.13,0.14
31.802,0.02,-0.01,-0.14,0.15
31.812,0.02,-0.00,-0.14,0.14
31.822,-0.00,0.03,-0.12,0.12
31.832,-0.00,0.03,-0.08,0.09
31.842,0.01,0.02,-0.03,0.04
31.852,0.02,0.02,-0.00,0.03
31.862,0.03,0.02,0.03,0.05
31.872,0.02,0.03,0.08,0.08
31.882,0.01,0.01,0.07,0.07
31.892,0.00,0.01,0.09,0.09
31.902,0.01,0.01,0.11,0.11
31.912,0.00,-0.00,0.10,0.10
31.922,0.05,-0.02,0.08,0.09
31.932,0.09,-0.04,0.03,0.10
31.942,0.07,-0.06,-0.00,0.09
31.952,0.03,-0.06,-0.00,0.06
31.962,0.01,-0.02,-0.03,0.04
31.972,-0.01,-0.00,-0.06,0.06
31.982,-0.02,0.01,-0.05,0.05
31.992,-0.01,0.05,-0.05,0.07
32.002,0.00,0.07,-0.10,0.12
32.011,0.03,0.06,-0.11,0.13
32.022,0.07,0.04,-0.09,0.12
32.031,0.08,0.02,-0.05,0.10
32.042,0.03,0.02,0.02,0.04
32.051,0.00,-0.00,0.06,0.06
32.062,-0.01,0.01,0.05,0.05
32.071,-0.03,-0.01,0.05,0.06
32.081,-0.02,0.01,0.07,0.08
32.091,-0.06,-0.01,0.05,0.07
32.101,-0.02,-0.03,0.05,0.06
32.111,0.04,-0.04,0.06,0.08
32.121,0.03,-0.02,0.02,0.04
32.131,0.04,-0.01,-0.02,0.05
32.142,0.09,-0.02,-0.02,0.09
32.151,0.08,-0.02,0.00,0.08
32.162,0.08,-0.00,-0.03,0.08
32.171,0.05,0.03,-0.06,0.08
32.181,0.05,0.01,-0.13,0.14
32.191,0.05,0.01,-0.09,0.11
32.201,0.05,0.01,-0.05,0.07
32.211,-0.00,0.02,-0.04,0.05
32.221,0.01,-0.02,-0.05,0.06
32.231,0.03,-0.03,0.01,0.04
32.241,0.02,-0.01,0.07,0.08
32.251,0.01,-0.01,0.09,0.09
32.261,0.00,-0.01,0.06,0.06
32.271,0.02,-0.00,0.04,0.04
32.281,0.02,0.01,0.04,0.05
32.291,0.00,0.02,0.02,0.03
32.305,-0.03,0.02,-0.02,0.04
32.315,-0.01,0.02,0.00,0.02
32.325,0.02,0.02,0.02,0.03
32.335,0.03,0.02,0.01,0.03
32.345,0.01,0.00,-0.02,0.02
32.355,0.03,0.01,-0.01,0.03
32.365,0.04,0.01,-0.02,0.05
32.375,0.03,-0.00,-0.03,0.04
32.385,0.04,0.00,-0.03,0.04
32.395,0.02,-0.00,-0.01,0.02
32.405,0.01,0.00,-0.00,0.01
32.415,0.02,-0.01,-0.02,0.03
32.425,0.02,-0.01,-0.02,0.03
32.435,0.00,0.00,-0.01,0.01
32.445,0.02,0.02,-0.02,0.03
32.455,0.02,0.01,-0.01,0.03
32.465,0.03,0.01,-0.02,0.03
32.475,0.03,0.01,-0.03,0.05
32.484,0.02,0.00,-0.02,0.03
32.494,0.03,0.00,0.02,0.04
32.504,0.03,-0.01,0.03,0.05
32.514,-0.00,-0.01,0.02,0.03
32.525,0.01,0.00,0.03,0.03
32.534,0.02,0.01,0.05,0.06
32.545,0.00,0.02,0.05,0.05
32.554,0.02,0.01,0.01,0.03
32.564,0.02,-0.01,-0.00,0.03
32.574,0.04,-0.01,-0.02,0.04
32.584,0.02,-0.01,-0.01,0.03
32.594,0.02,0.00,-0.01,0.02
32.604,-0.01,-0.00,-0.01,0.01
32.614,0.02,0.00,-0.02,0.03
32.624,0.04,0.00,-0.03,0.05
32.634,0.01,0.02,-0.05,0.05
32.644,-0.00,0.02,-0.05,0.05
32.654,0.02,0.01,-0.03,0.04
32.664,0.04,0.01,-0.01,0.04
32.674,0.03,-0.01,-0.02,0.04
32.684,0.06,-0.04,-0.01,0.07
32.694,0.08,-0.02,-0.00,0.09
32.704,0.01,-0.01,-0.00,0.01
32.714,-0.03,-0.01,0.00,0.03
32.724,-0.05,0.00,-0.01,0.05
32.734,-0.01,0.03,-0.01,0.03
32.744,0.03,-0.01,0.02,0.04
32.754,0.08,-0.05,0.05,0.10
32.764,0.13,-0.04,0.04,0.14
32.774,0.11,-0.07,-0.02,0.13
