time,ax,ay,az,atotal
19.527,-0.04,0.04,0.01,0.06
19.537,-0.04,0.03,0.00,0.05
19.546,-0.03,0.03,-0.04,0.05
19.557,0.00,0.01,-0.07,0.08
19.567,0.04,-0.00,-0.11,0.11
19.576,0.07,-0.03,-0.13,0.15
19.586,0.09,-0.05,-0.13,0.17
19.596,0.13,-0.03,-0.12,0.18
19.606,0.15,-0.03,-0.10,0.18
19.616,0.15,0.01,-0.05,0.16
19.627,0.12,0.02,-0.03,0.12
19.636,0.07,0.03,-0.02,0.08
19.646,0.05,0.03,-0.00,0.06
19.656,0.02,0.01,-0.03,0.04
19.666,0.01,-0.03,-0.06,0.07
19.676,0.02,-0.03,-0.06,0.07
19.686,0.04,0.01,-0.06,0.07
19.696,0.07,0.01,-0.04,0.09
19.706,0.09,0.01,-0.05,0.11
19.716,0.10,0.01,-0.03,0.10
19.726,0.07,0.05,-0.01,0.09
19.736,0.02,0.05,-0.01,0.06
19.746,-0.05,0.01,-0.01,0.05
19.756,-0.09,-0.03,-0.01,0.10
19.766,-0.09,-0.04,0.02,0.10
19.776,-0.07,-0.02,0.03,0.08
19.786,-0.04,0.02,0.05,0.07
19.796,-0.01,0.04,0.08,0.09
19.806,0.02,0.03,0.07,0.08
19.816,0.06,-0.01,0.06,0.08
19.826,0.06,-0.05,0.03,0.09
19.836,0.09,-0.09,-0.01,0.13
19.846,0.10,-0.10,-0.04,0.15
19.856,0.11,-0.08,-0.03,0.14
19.866,0.11,-0.03,-0.01,0.12
19.876,0.11,0.02,0.00,0.11
19.886,0.08,0.05,-0.02,0.09
19.896,0.06,0.08,-0.00,0.10
19.906,0.02,0.12,-0.01,0.12
19.916,-0.03,0.16,-0.02,0.17
19.926,-0.08,0.16,-0.01,0.18
19.936,-0.13,0.12,0.00,0.18
19.946,-0.12,0.06,-0.01,0.13
19.956,-0.07,0.02,-0.03,0.08
19.966,-0.03,0.01,-0.05,0.06
19.976,-0.01,0.05,-0.05,0.07
19.986,-0.04,0.09,-0.06,0.12
19.996,-0.09,0.11,-0.02,0.15
20.005,-0.14,0.13,-0.01,0.19
20.016,-0.17,0.12,-0.01,0.21
20.026,-0.21,0.08,-0.01,0.22
20.036,-0.21,0.05,0.01,0.22
20.046,-0.19,0.03,0.04,0.20
20.055,-0.16,0.01,0.06,0.17
20.066,-0.13,-0.00,0.08,0.15
20.075,-0.09,0.00,0.10,0.13
20.086,-0.03,0.01,0.09,0.10
20.095,0.03,-0.01,0.08,0.09
20.105,0.09,-0.04,0.06,0.11
20.115,0.17,-0.05,0.00,0.18
20.125,0.21,-0.05,-0.04,0.22
20.135,0.23,-0.05,-0.09,0.25
20.145,0.25,-0.03,-0.15,0.30
20.155,0.26,-0.01,-0.20,0.33
20.165,0.26,-0.02,-0.17,0.32
20.175,0.26,-0.05,-0.16,0.31
20.185,0.25,-0.09,-0.12,0.29
20.195,0.24,-0.12,-0.13,0.30
20.205,0.20,-0.09,-0.12,0.25
20.215,0.13,-0.02,-0.07,0.15
20.225,0.02,0.08,-0.02,0.08
20.235,-0.11,0.16,0.04,0.20
20.245,-0.20,0.20,0.11,0.31
20.255,-0.28,0.21,0.15,0.38
20.265,-0.31,0.16,0.19,0.40
20.275,-0.30,0.08,0.20,0.38
20.285,-0.27,0.03,0.20,0.34
20.295,-0.22,-0.00,0.21,0.30
20.305,-0.11,0.01,0.22,0.24
20.315,0.01,0.01,0.19,0.19
20.325,0.12,-0.02,0.12,0.17
20.335,0.21,-0.04,-0.02,0.22
20.345,0.29,-0.06,-0.14,0.32
20.355,0.31,-0.03,-0.24,0.40
20.365,0.28,-0.06,-0.32,0.43
20.375,0.24,-0.07,-0.36,0.44
20.385,0.19,-0.05,-0.32,0.37
20.395,0.09,0.02,-0.21,0.23
20.405,-0.02,0.08,-0.06,0.10
20.415,-0.11,0.10,0.13,0.19
20.425,-0.18,0.09,0.29,0.35
20.434,-0.20,0.04,0.40,0.45
20.445,-0.17,-0.01,0.40,0.44
20.454,-0.11,-0.04,0.35,0.37
20.465,-0.01,-0.05,0.21,0.21
20.474,0.09,-0.03,0.07,0.12
20.484,0.17,-0.03,-0.06,0.19
20.494,0.24,-0.03,-0.14,0.28
20.504,0.27,-0.04,-0.20,0.34
20.514,0.27,-0.05,-0.22,0.35
20.524,0.26,-0.05,-0.22,0.35
20.534,0.21,-0.02,-0.18,0.27
20.544,0.14,0.01,-0.11,0.18
20.554,0.06,0.04,-0.04,0.08
20.564,-0.04,0.05,0.03,0.07
20.574,-0.11,0.03,0.12,0.16
20.584,-0.15,0.03,0.18,0.23
20.594,-0.16,0.02,0.19,0.26
20.604,-0.16,0.02,0.18,0.24
20.614,-0.17,0.03,0.13,0.21
20.624,-0.15,0.02,0.07,0.17
20.634,-0.13,0.03,-0.01,0.14
20.644,-0.11,0.01,-0.04,0.12
20.654,-0.07,0.03,-0.04,0.09
20.664,-0.04,0.04,0.00,0.05
20.674,-0.01,0.04,0.02,0.05
20.684,-0.00,0.03,0.03,0.04
20.694,0.01,0.03,0.00,0.03
20.704,0.03,0.00,-0.03,0.04
20.714,0.05,-0.02,-0.03,0.06
20.724,0.06,-0.01,-0.02,0.07
20.734,0.09,-0.00,0.01,0.09
20.744,0.08,-0.01,0.03,0.09
20.754,0.08,-0.01,0.06,0.10
20.764,0.07,-0.01,0.08,0.11
20.774,0.07,-0.02,0.07,0.10
20.784,0.09,-0.04,0.02,0.10
20.794,0.09,-0.04,0.00,0.10
20.804,0.11,-0.03,-0.05,0.12
20.814,0.12,-0.00,-0.08,0.15
20.824,0.13,0.01,-0.09,0.15
20.834,0.14,0.02,-0.06,0.15
20.844,0.13,0.02,-0.02,0.13
20.854,0.15,0.01,-0.01,0.15
20.864,0.15,-0.01,0.02,0.15
20.874,0.15,-0.04,0.04,0.16
20.884,0.13,-0.05,0.07,0.16
20.894,0.12,-0.05,0.10,0.16
20.904,0.11,-0.05,0.12,0.17
20.913,0.09,-0.03,0.08,0.13
20.923,0.07,0.00,0.05,0.08
20.933,0.05,0.04,0.00,0.06
20.943,0.01,0.05,-0.02,0.06
20.953,-0.01,0.04,-0.05,0.06
20.963,-0.02,0.03,-0.05,0.06
20.973,-0.01,0.02,-0.07,0.08
20.983,0.00,-0.01,-0.08,0.08
20.993,0.02,-0.01,-0.07,0.07
21.003,0.05,0.01,-0.08,0.09
21.013,0.04,0.02,-0.07,0.08
21.023,0.05,0.03,-0.08,0.10
21.033,0.06,0.02,-0.09,0.11
21.043,0.04,0.02,-0.07,0.08
21.053,0.04,0.01,-0.04,0.06
21.063,0.04,0.01,-0.02,0.04
21.073,0.04,0.01,-0.00,0.04
21.083,0.05,0.00,0.01,0.05
21.093,0.03,-0.01,0.03,0.05
21.103,0.02,-0.01,0.05,0.05
21.113,0.01,-0.01,0.05,0.05
21.123,0.01,-0.01,0.04,0.05
21.133,0.00,0.02,0.04,0.04
21.143,0.04,0.02,0.01,0.04
21.153,0.06,0.04,-0.00,0.08
21.163,0.07,0.06,-0.04,0.10
21.173,0.07,0.03,-0.08,0.11
21.183,0.10,0.01,-0.09,0.13
21.193,0.10,-0.00,-0.09,0.14
21.203,0.10,-0.01,-0.10,0.14
21.213,0.09,-0.01,-0.12,0.15
21.223,0.05,-0.01,-0.10,0.11
21.233,0.01,-0.01,-0.07,0.07
21.243,-0.02,0.01,-0.05,0.05
21.253,-0.03,0.02,-0.02,0.04
21.263,-0.05,0.04,0.01,0.07
21.273,-0.06,0.06,0.04,0.09
21.283,-0.06,0.06,0.05,0.10
21.293,-0.06,0.06,0.07,0.11
21.303,-0.07,0.05,0.06,0.11
21.313,-0.06,0.04,0.04,0.08
21.323,-0.06,0.01,0.01,0.06
21.333,-0.04,0.02,-0.01,0.04
21.343,-0.01,0.02,-0.04,0.05
21.353,-0.00,0.02,-0.05,0.05
21.363,0.01,0.01,-0.06,0.06
21.372,0.02,0.02,-0.06,0.07
21.383,0.03,0.02,-0.08,0.09
21.392,0.03,0.03,-0.06,0.07
21.402,0.02,0.03,-0.03,0.04
21.412,0.01,0.03,0.01,0.03
21.422,-0.01,0.04,0.04,0.06
21.432,-0.01,0.02,0.05,0.05
21.442,0.02,-0.00,0.06,0.06
21.452,0.02,-0.02,0.08,0.08
21.462,0.05,-0.04,0.06,0.09
21.472,0.05,-0.03,0.06,0.09
21.482,0.05,-0.03,0.06,0.09
21.492,0.06,-0.02,0.05,0.08
21.502,0.06,-0.02,0.04,0.08
21.512,0.07,-0.00,0.01,0.07
21.522,0.05,0.00,-0.00,0.05
21.532,0.04,0.00,-0.00,0.04
21.542,0.04,-0.01,0.00,0.04
21.552,0.04,-0.01,0.00,0.04
21.562,0.05,-0.01,0.02,0.06
21.572,0.05,0.00,0.02,0.05
21.582,0.05,0.02,0.02,0.06
21.592,0.04,0.02,0.02,0.05
21.602,0.04,0.03,-0.01,0.05
21.612,0.02,0.02,-0.02,0.04
21.622,0.02,0.02,-0.05,0.06
21.632,0.03,0.01,-0.08,0.08
21.642,0.04,-0.00,-0.11,0.12
21.652,0.05,0.02,-0.11,0.12
21.662,0.04,0.03,-0.12,0.13
21.672,0.05,0.04,-0.10,0.12
21.682,0.03,0.06,-0.09,0.11
21.692,0.00,0.05,-0.06,0.08
21.702,-0.01,0.01,-0.04,0.04
21.712,-0.05,-0.02,-0.02,0.06
21.722,-0.07,-0.06,0.02,0.09
21.732,-0.06,-0.09,0.05,0.12
21.742,-0.04,-0.07,0.04,0.09
21.752,-0.00,-0.04,0.04,0.06
21.762,0.03,-0.02,0.06,0.07
21.772,0.06,0.01,0.06,0.09
21.782,0.08,0.02,0.08,0.11
21.792,0.08,0.03,0.10,0.13
21.802,0.08,0.03,0.09,0.13
21.811,0.08,0.00,0.09,0.11
21.821,0.05,-0.06,0.07,0.11
21.832,0.08,-0.10,0.04,0.13
21.841,0.09,-0.09,0.00,0.13
21.851,0.14,-0.05,-0.01,0.15
21.862,0.17,0.01,-0.03,0.18
21.871,0.20,0.04,-0.05,0.21
21.881,0.16,0.07,-0.06,0.19
21.891,0.08,0.08,-0.05,0.13
21.901,-0.03,0.07,-0.03,0.08
21.911,-0.13,0.08,-0.06,0.16
21.921,-0.20,0.09,-0.08,0.24
21.931,-0.26,0.12,-0.10,0.30
21.941,-0.30,0.13,-0.09,0.33
21.951,-0.32,0.15,-0.07,0.36
21.961,-0.31,0.13,-0.06,0.34
21.971,-0.30,0.09,-0.07,0.32
21.981,-0.26,0.09,-0.09,0.29
21.991,-0.20,0.09,-0.13,0.26
22.001,-0.16,0.09,-0.17,0.25
22.011,-0.09,0.10,-0.22,0.26
22.021,-0.06,0.09,-0.27,0.29
22.031,-0.02,0.06,-0.30,0.30
22.041,-0.01,0.05,-0.28,0.28
22.051,-0.01,0.04,-0.21,0.22
22.061,-0.01,0.03,-0.15,0.16
22.071,-0.01,0.04,-0.04,0.06
22.081,-0.02,0.07,0.06,0.09
22.091,-0.05,0.06,0.19,0.20
22.101,-0.06,0.06,0.31,0.32
22.111,-0.07,0.04,0.38,0.39
22.121,-0.09,0.01,0.42,0.43
22.131,-0.08,-0.04,0.45,0.46
22.141,-0.09,-0.06,0.44,0.45
22.151,-0.06,-0.08,0.38,0.40
22.161,-0.02,-0.07,0.33,0.34
22.171,0.01,-0.06,0.26,0.27
22.181,0.05,-0.05,0.18,0.19
22.191,0.09,-0.04,0.09,0.13
22.201,0.12,-0.02,0.00,0.12
22.211,0.15,-0.00,-0.07,0.17
22.221,0.18,-0.02,-0.13,0.22
22.231,0.17,-0.00,-0.16,0.24
22.241,0.17,0.00,-0.16,0.24
22.250,0.15,0.00,-0.14,0.21
22.261,0.12,0.04,-0.12,0.17
22.270,0.06,0.03,-0.10,0.12
22.280,0.01,0.02,-0.08,0.08
22.291,0.00,0.02,-0.08,0.09
22.300,-0.01,0.02,-0.08,0.08
22.310,-0.02,0.00,-0.06,0.07
22.320,-0.03,0.00,-0.06,0.07
22.330,-0.02,-0.00,-0.04,0.05
22.340,-0.02,-0.01,-0.03,0.03
22.350,0.00,-0.01,-0.03,0.03
22.360,0.03,-0.01,-0.04,0.05
22.370,0.05,-0.00,-0.03,0.06
22.380,0.06,-0.02,-0.03,0.07
22.390,0.09,-0.01,-0.04,0.10
22.400,0.12,-0.01,0.00,0.12
22.410,0.15,0.01,0.01,0.15
22.420,0.16,0.01,-0.01,0.16
22.430,0.18,-0.03,-0.01,0.19
22.440,0.18,-0.06,-0.03,0.20
22.450,0.19,-0.06,-0.04,0.20
22.460,0.19,-0.04,-0.06,0.20
22.470,0.18,-0.02,-0.05,0.19
22.480,0.15,0.02,-0.04,0.16
22.490,0.11,0.01,-0.02,0.11
22.500,0.06,0.00,0.02,0.06
22.510,0.03,-0.01,0.04,0.05
22.520,-0.01,-0.00,0.04,0.04
22.530,-0.03,0.00,0.04,0.05
22.540,-0.03,0.04,0.01,0.05
22.550,-0.04,0.04,-0.04,0.06
22.560,-0.02,0.04,-0.06,0.08
22.570,0.01,0.02,-0.08,0.08
22.580,0.05,-0.01,-0.09,0.10
22.590,0.07,-0.01,-0.10,0.13
22.600,0.11,-0.00,-0.14,0.18
22.610,0.14,0.00,-0.14,0.19
22.620,0.17,-0.01,-0.13,0.21
22.630,0.16,-0.03,-0.12,0.21
22.640,0.17,-0.03,-0.11,0.20
22.650,0.14,-0.01,-0.08,0.17
22.660,0.12,0.01,-0.05,0.13
22.670,0.09,0.05,-0.03,0.11
22.680,0.05,0.05,-0.00,0.07
22.689,-0.00,0.06,0.05,0.07
22.699,-0.03,0.05,0.06,0.08
22.710,-0.08,0.05,0.05,0.11
22.719,-0.10,0.07,0.04,0.13
22.729,-0.13,0.08,0.04,0.16
22.739,-0.17,0.08,0.05,0.19
22.749,-0.19,0.09,0.05,0.21
22.759,-0.21,0.08,0.05,0.23
22.769,-0.23,0.08,0.05,0.25
22.779,-0.24,0.08,0.04,0.26
22.789,-0.24,0.08,0.04,0.25
22.799,-0.21,0.08,0.05,0.23
22.809,-0.19,0.06,0.03,0.20
22.819,-0.15,0.05,0.06,0.17
22.829,-0.10,0.02,0.05,0.12
22.839,-0.08,0.01,0.06,0.09
22.849,-0.06,0.02,0.07,0.09
22.859,-0.04,0.03,0.06,0.08
22.869,-0.01,0.02,0.06,0.06
22.879,0.03,0.02,0.02,0.04
22.889,0.06,0.03,-0.02,0.07
22.899,0.08,0.04,-0.05,0.10
22.909,0.08,0.04,-0.06,0.10
22.919,0.09,0.02,-0.05,0.11
22.929,0.10,0.01,-0.03,0.11
22.939,0.11,-0.00,-0.03,0.11
22.949,0.11,-0.02,-0.03,0.11
22.959,0.11,-0.01,-0.02,0.11
22.969,0.08,0.01,-0.03,0.09
22.979,0.05,0.03,-0.02,0.07
22.989,0.00,0.06,-0.02,0.06
22.999,-0.05,0.04,-0.00,0.06
23.009,-0.08,0.02,0.01,0.08
23.019,-0.11,0.01,0.05,0.12
23.029,-0.11,0.01,0.07,0.13
23.039,-0.08,0.03,0.09,0.12
23.049,-0.08,0.04,0.08,0.12
23.059,-0.05,0.05,0.07,0.09
23.069,-0.03,0.04,0.05,0.07
23.079,-0.03,0.02,0.02,0.04
23.089,-0.04,0.01,-0.01,0.04
23.099,-0.03,-0.01,-0.03,0.04
23.109,-0.01,-0.01,-0.03,0.03
23.119,0.03,0.00,-0.06,0.07
23.129,0.07,0.01,-0.08,0.11
23.139,0.12,0.00,-0.06,0.13
23.148,0.14,-0.02,-0.06,0.16
23.159,0.15,-0.01,-0.04,0.16
23.168,0.15,-0.00,-0.02,0.15
23.178,0.15,-0.01,-0.00,0.15
23.189,0.13,-0.02,-0.01,0.13
23.198,0.12,-0.01,-0.02,0.12
23.208,0.11,0.01,-0.01,0.11
23.218,0.08,0.02,-0.02,0.08
23.228,0.07,0.00,-0.01,0.07
23.238,0.04,0.00,-0.01,0.04
23.248,0.01,0.01,0.00,0.01
23.258,-0.02,-0.01,0.01,0.02
23.268,-0.02,0.00,0.01,0.02
23.278,-0.01,0.01,0.02,0.03
23.288,-0.02,0.01,-0.01,0.02
23.298,-0.00,0.04,-0.03,0.05
23.308,0.00,0.02,-0.05,0.05
23.318,0.01,0.04,-0.06,0.07
23.328,0.02,0.02,-0.06,0.06
23.338,0.01,-0.00,-0.04,0.04
23.348,0.02,-0.01,-0.00,0.02
23.358,0.01,-0.01,0.05,0.05
23.368,-0.00,0.01,0.09,0.09
23.378,0.00,0.00,0.11,0.11
23.388,-0.00,-0.01,0.12,0.12
23.398,0.00,-0.01,0.08,0.08
23.408,-0.01,0.00,0.04,0.05
23.418,-0.02,0.01,0.00,0.02
23.428,-0.01,0.01,-0.01,0.02
23.438,0.02,0.01,-0.02,0.04
23.448,0.03,0.01,-0.04,0.05
23.458,0.04,0.00,-0.06,0.07
23.468,0.05,0.01,-0.07,0.08
23.478,0.05,0.01,-0.07,0.09
23.488,0.03,0.01,-0.08,0.09
23.498,0.01,0.01,-0.08,0.08
23.508,0.00,0.01,-0.07,0.07
23.518,-0.02,0.04,-0.05,0.06
23.528,-0.05,0.05,-0.03,0.07
23.538,-0.05,0.05,-0.00,0.07
23.548,-0.04,0.03,0.00,0.05
23.558,-0.03,0.01,0.01,0.04
23.568,-0.01,0.01,0.01,0.01
23.578,0.00,0.00,-0.01,0.01
23.588,0.02,-0.01,-0.01,0.03
23.598,0.02,-0.02,-0.02,0.04
23.607,0.02,-0.00,-0.01,0.02
23.617,0.01,0.02,-0.02,0.03
23.627,0.02,0.02,-0.03,0.04
23.637,0.00,0.03,-0.01,0.03
23.647,-0.01,0.03,-0.01,0.03
23.658,-0.02,0.01,-0.01,0.03
23.667,-0.02,0.03,-0.00,0.04
23.677,-0.02,0.05,0.01,0.06
23.687,-0.02,0.05,0.01,0.06
23.697,-0.02,0.06,0.01,0.06
23.707,-0.04,0.04,0.01,0.06
23.717,-0.04,0.03,0.01,0.05
23.727,-0.05,0.01,0.00,0.05
23.737,-0.05,0.00,0.00,0.05
23.747,-0.04,0.02,-0.00,0.04
23.757,-0.03,0.03,-0.01,0.04
23.767,-0.02,0.05,0.01,0.05
23.777,-0.01,0.04,0.02,0.04
23.787,-0.01,0.04,0.01,0.05
23.797,0.00,0.03,0.02,0.04
23.807,0.03,0.03,0.00,0.04
23.817,0.03,0.03,0.00,0.05
23.827,0.01,0.04,0.01,0.04
23.837,-0.00,0.04,0.04,0.06
23.847,-0.01,0.04,0.03,0.05
23.857,-0.01,0.01,0.05,0.05
23.867,-0.00,-0.01,0.05,0.05
23.877,0.01,-0.02,0.04,0.05
23.887,0.03,-0.03,0.03,0.06
23.897,0.05,-0.02,0.04,0.07
23.907,0.07,-0.01,0.04,0.08
23.917,0.09,-0.01,0.01,0.09
23.927,0.09,-0.01,-0.01,0.09
23.937,0.09,-0.01,-0.03,0.10
23.947,0.10,0.00,-0.03,0.10
23.957,0.09,0.01,-0.05,0.10
23.967,0.10,0.00,-0.07,0.12
23.977,0.08,0.01,-0.07,0.10
23.987,0.08,0.01,-0.07,0.11
23.997,0.07,0.01,-0.05,0.08
24.007,0.07,0.00,-0.04,0.08
24.017,0.06,-0.01,-0.02,0.06
24.027,0.06,-0.01,-0.02,0.06
24.037,0.08,-0.03,-0.00,0.08
24.047,0.07,-0.00,0.00,0.07
24.057,0.04,0.01,0.03,0.05
24.067,0.02,0.01,0.04,0.04
24.077,0.00,-0.00,0.03,0.03
24.086,-0.01,0.02,0.03,0.04
24.096,-0.02,0.01,0.05,0.05
24.106,-0.03,0.02,0.03,0.05
24.117,-0.01,0.02,0.03,0.04
24.126,-0.02,0.03,0.02,0.04
24.136,0.00,0.01,0.00,0.02
24.146,0.01,0.02,-0.03,0.04
24.156,0.03,0.02,-0.04,0.05
24.166,0.04,0.00,-0.03,0.06
24.176,0.07,0.01,-0.04,0.08
24.186,0.08,0.01,-0.05,0.10
24.196,0.10,0.00,-0.05,0.11
24.206,0.10,0.01,-0.04,0.11
24.216,0.09,-0.01,-0.04,0.10
24.226,0.07,0.01,-0.05,0.09
24.236,0.07,0.01,-0.05,0.09
24.246,0.04,0.01,-0.05,0.06
24.256,0.02,0.01,-0.04,0.04
24.266,-0.02,0.01,-0.02,0.03
24.276,-0.05,0.01,-0.01,0.05
24.286,-0.08,-0.01,0.00,0.08
24.296,-0.10,0.04,0.02,0.10
24.306,-0.11,0.07,0.02,0.14
24.316,-0.13,0.10,0.02,0.16
24.326,-0.13,0.13,0.01,0.19
24.336,-0.14,0.13,0.01,0.19
24.346,-0.12,0.08,0.00,0.15
24.356,-0.11,0.05,-0.01,0.12
24.366,-0.07,0.01,-0.02,0.07
24.376,-0.04,0.00,-0.02,0.05
24.386,-0.00,-0.01,-0.05,0.05
24.396,0.04,0.01,-0.06,0.07
24.406,0.04,0.02,-0.02,0.05
24.416,0.04,0.05,-0.01,0.07
24.426,0.03,0.08,0.03,0.09
24.436,-0.00,0.09,0.07,0.12
24.446,-0.06,0.08,0.07,0.12
24.456,-0.11,0.05,0.08,0.14
24.466,-0.14,0.02,0.05,0.15
24.476,-0.14,-0.01,0.03,0.14
24.486,-0.12,-0.02,0.02,0.12
24.496,-0.07,-0.01,-0.02,0.07
24.505,0.00,0.01,-0.03,0.03
24.516,0.07,0.02,-0.04,0.09
24.526,0.12,-0.00,-0.07,0.13
24.535,0.16,-0.05,-0.11,0.20
24.546,0.21,-0.08,-0.15,0.27
24.555,0.27,-0.10,-0.18,0.34
24.565,0.33,-0.09,-0.21,0.40
24.575,0.38,-0.07,-0.21,0.44
24.585,0.39,-0.06,-0.19,0.44
24.595,0.40,-0.05,-0.16,0.44
24.605,0.39,-0.06,-0.12,0.42
24.615,0.36,-0.07,-0.08,0.37
24.625,0.31,-0.08,-0.06,0.32
24.635,0.23,-0.06,-0.04,0.24
24.645,0.17,-0.04,-0.04,0.18
24.655,0.11,-0.03,-0.00,0.11
24.665,0.06,-0.00,-0.00,0.06
24.675,-0.01,0.03,-0.00,0.03
24.685,-0.04,0.05,0.02,0.07
24.695,-0.09,0.07,0.02,0.12
24.705,-0.10,0.07,0.03,0.13
24.715,-0.13,0.08,0.04,0.16
24.725,-0.16,0.04,0.08,0.19
24.735,-0.17,0.02,0.11,0.20
24.745,-0.16,0.02,0.14,0.22
24.755,-0.14,0.01,0.16,0.22
24.765,-0.11,0.00,0.14,0.18
24.775,-0.07,0.01,0.10,0.12
24.785,-0.04,0.03,0.07,0.08
24.795,-0.02,0.04,0.04,0.06
24.805,0.01,0.06,0.03,0.07
24.815,0.02,0.07,0.01,0.07
24.825,0.01,0.06,-0.00,0.06
24.835,-0.00,0.04,0.00,0.04
24.845,-0.01,0.02,0.01,0.03
24.855,-0.03,0.03,0.01,0.04
24.865,-0.06,0.04,0.02,0.07
24.875,-0.06,0.04,0.03,0.08
24.885,-0.07,0.05,0.02,0.08
24.895,-0.09,0.03,0.04,0.10
24.905,-0.10,-0.00,0.03,0.10
24.915,-0.09,-0.00,0.03,0.10
24.925,-0.09,0.01,0.01,0.09
24.935,-0.09,0.03,0.00,0.10
24.945,-0.06,0.05,-0.01,0.08
24.955,-0.05,0.06,-0.00,0.08
24.964,-0.04,0.05,-0.00,0.06
24.974,-0.05,0.03,0.01,0.06
24.984,-0.04,0.03,0.03,0.06
24.994,-0.04,0.01,0.04,0.06
25.004,-0.07,0.01,0.06,0.09
25.014,-0.06,0.03,0.07,0.09
25.024,-0.05,0.03,0.06,0.08
25.034,-0.04,0.03,0.04,0.07
25.044,-0.04,0.02,0.04,0.06
25.054,-0.05,0.04,0.06,0.09
25.064,-0.06,0.06,0.06,0.10
25.074,-0.08,0.06,0.06,0.11
25.084,-0.11,0.05,0.05,0.13
25.094,-0.11,0.06,0.05,0.14
25.104,-0.13,0.07,0.03,0.15
25.114,-0.13,0.08,0.01,0.15
25.124,-0.11,0.08,-0.01,0.14
25.134,-0.09,0.08,-0.01,0.12
25.144,-0.09,0.08,-0.01,0.12
25.154,-0.08,0.08,-0.01,0.12
25.164,-0.06,0.07,-0.01,0.09
25.174,-0.06,0.04,-0.02,0.07
25.184,-0.06,0.02,0.00,0.06
25.194,-0.03,0.01,0.01,0.04
25.204,-0.02,-0.01,0.04,0.05
25.214,-0.01,-0.04,0.07,0.08
25.224,-0.01,-0.02,0.09,0.09
25.234,-0.02,-0.00,0.10,0.10
25.244,-0.02,0.01,0.08,0.09
25.254,-0.03,0.01,0.04,0.05
25.264,-0.03,0.02,-0.01,0.03
25.274,-0.00,0.01,-0.05,0.06
25.284,0.02,0.02,-0.09,0.10
25.294,0.06,0.03,-0.10,0.12
25.304,0.11,0.04,-0.11,0.16
25.314,0.15,0.01,-0.09,0.18
25.324,0.16,0.00,-0.11,0.20
25.334,0.19,-0.02,-0.10,0.22
25.344,0.20,-0.03,-0.10,0.22
25.354,0.17,-0.06,-0.09,0.20
25.364,0.17,-0.07,-0.07,0.19
25.374,0.16,-0.07,-0.06,0.19
25.383,0.14,-0.05,-0.03,0.15
25.394,0.09,-0.03,-0.02,0.10
25.403,0.06,0.00,0.01,0.06
25.414,0.05,-0.01,-0.02,0.06
25.423,0.03,0.01,-0.01,0.03
25.433,0.02,0.02,-0.02,0.03
25.443,0.00,0.01,-0.02,0.02
25.454,-0.01,0.03,-0.06,0.06
25.463,-0.01,0.03,-0.08,0.09
25.474,-0.03,0.03,-0.09,0.10
25.483,-0.03,0.06,-0.09,0.11
25.493,-0.04,0.06,-0.07,0.10
25.503,-0.05,0.06,-0.05,0.10
25.513,-0.07,0.07,-0.02,0.10
25.523,-0.10,0.03,0.01,0.10
25.533,-0.14,0.02,0.02,0.15
25.543,-0.17,0.04,0.04,0.18
25.553,-0.17,0.06,0.04,0.18
25.563,-0.17,0.08,0.06,0.19
25.573,-0.16,0.11,0.06,0.20
25.583,-0.16,0.10,0.07,0.21
25.593,-0.15,0.07,0.05,0.17
25.603,-0.13,0.03,0.04,0.14
25.613,-0.08,-0.01,0.04,0.09
25.623,-0.02,-0.01,0.03,0.04
25.633,0.03,0.01,0.04,0.04
25.643,0.07,0.02,0.02,0.08
25.653,0.09,0.02,0.02,0.10
25.663,0.10,0.01,-0.01,0.10
25.673,0.11,0.01,-0.01,0.12
25.683,0.12,0.01,-0.00,0.12
25.693,0.13,-0.01,-0.02,0.13
25.703,0.12,-0.02,-0.04,0.13
25.713,0.12,-0.02,-0.07,0.14
25.723,0.14,-0.01,-0.07,0.15
25.733,0.11,0.00,-0.07,0.13
25.743,0.10,-0.01,-0.06,0.12
25.753,0.08,-0.00,-0.05,0.10
25.763,0.05,-0.01,-0.06,0.08
25.773,0.04,-0.01,-0.04,0.06
25.782,0.02,-0.02,-0.02,0.03
25.793,0.03,-0.01,-0.02,0.04
25.802,0.03,-0.01,-0.03,0.04
25.813,0.03,-0.00,-0.02,0.04
25.823,0.02,0.01,-0.03,0.04
25.833,0.02,0.03,-0.02,0.04
25.842,0.03,0.01,-0.02,0.04
25.852,0.03,-0.00,0.00,0.03
25.862,0.04,0.00,-0.00,0.04
25.872,0.05,-0.00,-0.00,0.05
25.882,0.05,0.00,0.01,0.05
25.893,0.04,0.01,0.01,0.04
25.902,0.04,0.00,0.03,0.05
25.912,0.04,0.02,0.03,0.05
25.922,0.03,0.02,0.02,0.05
25.932,0.01,0.03,0.01,0.03
25.942,0.01,0.01,0.00,0.02
25.952,0.03,0.02,-0.01,0.03
25.962,0.02,0.02,-0.03,0.04
25.972,0.01,0.02,-0.04,0.05
25.982,0.02,0.03,-0.04,0.05
25.992,-0.00,0.02,-0.04,0.05
26.002,-0.02,0.02,-0.02,0.03
26.012,-0.02,0.02,-0.02,0.03
26.022,-0.01,0.01,-0.01,0.02
26.032,0.01,0.01,-0.00,0.02
26.042,0.00,0.01,-0.01,0.01
26.052,0.02,0.01,-0.00,0.02
