time,wx,wy,wz
23.933,-0.01,0.00,0.00
23.943,-0.01,0.00,0.00
23.953,-0.01,0.00,-0.00
23.963,-0.01,0.00,-0.00
23.973,-0.00,0.01,-0.01
23.983,0.00,0.01,-0.01
23.993,0.01,0.01,-0.00
24.003,0.01,0.01,-0.00
24.013,0.01,0.01,-0.00
24.023,0.01,0.00,-0.00
24.033,0.01,0.00,-0.00
24.043,0.01,-0.00,-0.00
24.052,0.01,-0.00,-0.00
24.063,0.01,-0.00,-0.00
24.073,0.00,-0.00,-0.01
24.083,-0.00,-0.00,-0.01
24.092,-0.01,-0.00,-0.00
24.102,-0.01,-0.00,-0.00
24.113,-0.01,0.00,-0.00
24.122,-0.01,0.01,-0.00
24.132,-0.02,0.01,-0.00
24.142,-0.02,0.01,-0.00
24.152,-0.02,0.01,-0.00
24.162,-0.02,0.01,-0.00
24.172,-0.01,0.01,-0.00
24.182,0.00,0.00,-0.00
24.192,0.01,0.00,-0.00
24.202,0.01,0.00,-0.00
24.212,0.01,0.00,-0.00
24.222,0.01,0.00,-0.00
24.232,0.01,0.00,-0.01
24.242,0.01,0.00,-0.01
24.252,0.01,0.00,-0.01
24.262,0.00,0.00,-0.01
24.272,-0.00,-0.00,-0.01
24.282,-0.00,-0.00,-0.01
24.292,-0.00,-0.00,-0.01
24.302,-0.00,0.00,-0.01
24.312,-0.00,0.00,-0.01
24.322,-0.00,0.00,-0.01
24.332,-0.01,0.00,-0.01
24.342,-0.01,0.00,-0.00
24.352,-0.01,0.00,-0.00
24.362,-0.01,0.00,-0.00
24.372,-0.01,0.00,-0.00
24.382,-0.01,0.00,-0.00
24.392,-0.01,0.00,-0.00
24.402,-0.01,0.00,0.00
24.412,-0.01,0.00,0.00
24.422,0.00,0.00,0.00
24.432,0.00,0.00,0.00
24.442,0.01,0.00,0.00
24.452,0.01,0.00,-0.00
24.462,0.01,0.00,-0.00
24.472,0.00,0.00,-0.00
24.482,0.00,0.00,-0.00
24.492,-0.00,0.00,-0.00
24.502,-0.00,0.00,0.00
24.512,-0.01,0.00,-0.00
24.522,-0.01,0.00,0.00
24.531,-0.01,-0.00,0.00
24.541,-0.01,-0.00,-0.00
24.551,-0.01,0.00,-0.00
24.561,-0.00,0.00,-0.00
24.571,-0.00,0.00,-0.00
24.581,-0.00,-0.00,-0.00
24.591,-0.00,-0.00,-0.00
24.601,0.00,-0.00,-0.00
24.611,0.01,0.00,-0.00
24.621,0.01,0.00,0.00
24.631,0.00,0.00,0.00
24.641,-0.00,0.00,-0.00
24.651,-0.00,0.00,-0.00
24.661,-0.00,0.00,-0.00
24.671,-0.00,0.00,0.00
24.681,-0.01,0.00,0.00
24.691,-0.01,0.00,0.00
24.701,-0.02,0.00,0.00
24.711,-0.02,0.00,0.00
24.721,-0.03,0.00,0.00
24.731,-0.03,0.00,0.00
24.741,-0.02,0.00,-0.00
24.751,-0.01,0.00,-0.00
24.761,-0.01,0.02,-0.00
24.771,-0.01,-0.00,-0.00
24.781,-0.01,0.00,-0.00
24.791,-0.01,-0.00,-0.00
24.801,0.00,-0.01,0.00
24.811,0.01,0.00,-0.00
24.821,0.01,0.00,-0.00
24.831,0.00,-0.00,-0.00
24.841,0.01,0.00,-0.00
24.851,0.01,0.00,-0.01
24.861,0.01,0.00,-0.01
24.871,0.01,0.00,-0.01
24.881,0.01,0.00,-0.00
24.891,0.01,0.00,-0.00
24.901,-0.00,-0.00,0.00
24.911,-0.01,0.00,0.00
24.921,-0.01,0.00,0.00
24.931,-0.02,0.00,0.00
24.941,-0.02,0.00,0.01
24.951,-0.03,0.00,0.01
24.961,-0.02,0.00,0.01
24.971,-0.02,0.00,0.00
24.981,-0.02,0.00,0.00
24.991,-0.02,0.01,-0.00
25.001,-0.01,0.01,-0.00
25.011,-0.01,0.01,-0.00
25.021,-0.00,0.01,-0.00
25.031,0.00,0.01,-0.00
25.040,0.01,0.00,-0.00
25.050,0.01,0.00,-0.00
25.060,0.01,-0.00,-0.00
25.070,0.01,-0.00,-0.00
25.080,0.01,-0.01,-0.00
25.090,0.01,-0.00,-0.00
25.100,0.01,-0.00,-0.00
25.110,0.00,0.00,-0.00
25.120,-0.01,-0.00,0.00
25.130,-0.01,0.00,0.00
25.140,-0.02,0.00,0.00
25.150,-0.02,0.01,-0.00
25.160,-0.03,0.01,-0.00
25.170,-0.02,0.01,0.00
25.180,-0.02,0.00,0.00
25.190,-0.01,0.01,-0.00
25.200,0.00,0.00,-0.00
25.210,0.01,0.00,-0.00
25.220,0.01,0.00,-0.00
25.230,0.01,-0.00,-0.00
25.240,0.01,0.00,-0.00
25.250,0.01,0.00,-0.00
25.260,0.01,0.00,-0.00
25.270,0.00,0.00,-0.00
25.280,0.00,0.00,-0.01
25.290,0.00,0.00,-0.00
25.300,-0.00,0.00,-0.00
25.310,-0.01,0.00,-0.01
25.320,-0.01,0.00,-0.01
25.330,-0.01,0.00,-0.01
25.340,-0.01,0.01,-0.01
25.350,-0.01,0.01,-0.01
25.360,-0.01,0.01,-0.01
25.370,-0.01,0.00,-0.00
25.380,-0.01,0.00,-0.00
25.390,-0.01,0.00,-0.00
25.400,-0.00,0.00,-0.00
25.410,-0.00,0.00,-0.00
25.420,-0.00,-0.00,-0.00
25.430,-0.00,0.00,-0.00
25.440,0.00,0.00,-0.00
25.450,0.00,0.01,-0.00
25.460,0.00,0.00,-0.00
25.470,0.00,0.00,0.00
25.480,-0.00,0.00,-0.00
25.490,-0.00,0.00,-0.00
25.500,-0.00,0.00,-0.00
25.510,-0.00,0.00,-0.00
25.520,-0.01,0.00,-0.00
25.529,-0.01,0.00,-0.00
25.539,-0.00,0.00,-0.00
25.549,-0.00,0.00,-0.00
25.560,-0.00,0.00,-0.00
25.569,-0.00,0.00,-0.00
25.579,-0.00,0.00,0.00
25.589,-0.00,0.00,0.00
25.599,-0.00,0.00,0.00
25.609,0.00,0.00,-0.00
25.619,0.00,0.00,0.00
25.629,0.00,0.00,-0.00
25.639,0.00,0.00,-0.00
25.649,0.00,0.01,-0.01
25.659,-0.00,0.00,-0.00
25.669,-0.00,0.00,-0.00
25.679,-0.00,0.00,-0.00
25.689,-0.00,0.00,-0.00
25.699,-0.01,0.00,-0.00
25.709,-0.01,0.00,-0.00
25.719,-0.00,0.00,0.00
25.729,-0.00,0.00,-0.00
25.739,0.00,0.00,0.00
25.749,0.00,0.00,-0.00
25.759,-0.00,0.00,-0.00
25.769,-0.00,0.00,-0.00
25.779,-0.00,0.00,-0.00
25.789,0.00,0.00,-0.00
25.799,0.00,0.00,-0.00
25.809,0.00,0.00,-0.00
25.819,0.00,0.00,-0.00
25.829,-0.00,0.00,-0.01
25.839,-0.00,0.00,-0.00
25.849,-0.01,0.00,-0.00
25.859,-0.00,0.00,-0.01
25.869,-0.00,0.00,-0.00
25.879,-0.00,0.00,-0.00
25.889,-0.00,0.00,-0.00
25.899,-0.01,0.00,-0.00
25.909,-0.00,0.00,-0.00
25.919,-0.00,0.00,-0.00
25.929,-0.00,0.00,0.00
25.939,-0.00,0.00,0.00
25.949,-0.00,0.00,-0.00
25.959,-0.01,0.00,-0.00
25.969,-0.01,0.00,-0.00
25.979,-0.00,0.00,-0.00
25.989,-0.01,0.00,-0.00
25.999,-0.01,0.00,-0.00
26.009,-0.00,-0.00,-0.01
26.019,0.00,-0.00,-0.00
26.028,0.00,-0.00,-0.00
26.038,0.00,0.00,-0.00
26.049,0.00,0.00,-0.00
26.058,-0.00,0.00,0.00
26.068,-0.01,0.00,0.01
26.078,-0.01,0.00,0.00
26.088,-0.01,0.00,0.00
26.098,-0.01,0.00,0.00
26.108,-0.00,0.00,-0.00
26.118,-0.00,-0.00,0.00
26.128,0.01,0.01,-0.00
26.138,0.00,0.01,-0.00
26.148,-0.00,0.00,-0.00
26.158,0.00,0.01,-0.00
26.168,0.01,-0.00,0.00
26.178,0.01,0.01,0.00
26.188,0.01,-0.01,-0.00
26.198,0.01,-0.00,-0.00
26.208,0.01,-0.00,-0.00
26.218,0.00,-0.00,-0.00
26.228,-0.01,-0.00,0.00
26.238,-0.02,-0.00,0.00
26.248,-0.03,0.00,0.00
26.258,-0.03,0.00,-0.00
26.268,-0.02,0.00,0.00
26.278,-0.01,0.00,-0.00
26.288,-0.01,0.01,-0.00
26.298,-0.01,0.01,-0.00
26.308,-0.01,0.01,-0.00
26.318,-0.01,0.01,0.00
26.328,-0.01,0.01,0.00
26.338,0.00,0.00,-0.00
26.348,0.01,0.00,-0.00
26.358,0.01,-0.00,-0.00
26.368,0.02,-0.00,-0.00
26.378,0.02,-0.00,-0.00
26.388,0.02,-0.00,-0.00
26.398,0.02,-0.00,-0.00
26.408,0.02,0.00,-0.01
26.418,0.01,0.00,-0.00
26.428,0.00,0.00,-0.00
26.438,-0.01,0.00,-0.01
26.448,-0.01,0.00,-0.00
26.458,-0.01,0.02,-0.00
26.468,-0.02,0.00,-0.00
26.478,-0.01,0.00,-0.00
26.488,-0.00,0.01,-0.01
26.498,0.01,0.00,-0.01
26.508,0.01,0.00,-0.01
26.518,0.01,-0.00,-0.01
26.527,0.00,-0.00,-0.01
26.537,0.00,0.00,-0.00
26.547,0.01,0.00,-0.00
26.557,0.01,0.00,-0.00
26.567,0.01,0.00,-0.00
26.577,0.01,0.00,-0.00
26.587,0.01,0.00,-0.00
26.597,0.00,0.00,-0.00
26.607,-0.00,0.00,0.00
26.617,-0.00,0.00,0.00
26.627,-0.01,0.00,-0.00
26.637,-0.01,0.01,-0.00
26.647,-0.01,0.00,-0.00
26.657,-0.01,0.00,-0.00
26.667,-0.01,0.00,-0.00
26.677,-0.01,0.00,-0.00
26.687,-0.01,0.00,-0.00
26.697,-0.00,0.00,0.00
26.707,-0.00,0.00,0.00
26.717,0.00,0.00,-0.00
26.727,0.00,0.00,-0.00
26.737,0.01,0.00,-0.00
26.747,0.01,0.00,-0.00
26.757,0.00,0.00,-0.00
26.767,0.00,0.00,-0.00
26.777,-0.00,0.01,-0.00
26.787,-0.00,0.00,-0.00
26.797,-0.00,0.00,-0.00
26.807,-0.01,0.00,-0.00
26.817,-0.01,0.00,-0.00
26.827,-0.01,0.00,-0.00
26.837,-0.01,0.00,-0.00
26.847,-0.02,0.00,-0.00
26.857,-0.02,0.00,-0.00
26.867,-0.02,0.00,0.00
26.877,-0.02,0.00,0.00
26.887,-0.02,0.00,-0.00
26.897,-0.01,0.00,-0.00
26.907,-0.01,0.00,-0.00
26.917,-0.01,-0.00,-0.01
26.927,0.00,0.00,-0.00
26.937,0.01,0.00,-0.01
26.947,0.01,0.00,-0.00
26.957,0.01,0.00,-0.00
26.967,0.01,0.00,-0.01
26.977,0.01,0.00,-0.00
26.987,0.01,0.00,-0.00
26.996,0.01,0.00,-0.00
27.007,0.01,0.00,-0.00
27.016,0.01,0.00,-0.00
27.026,0.01,0.01,-0.00
27.037,0.00,0.00,-0.00
27.046,-0.01,0.00,0.00
27.056,-0.02,0.01,-0.00
27.066,-0.03,0.01,-0.00
27.076,-0.03,0.00,-0.00
27.086,-0.03,0.00,-0.00
27.096,-0.03,0.01,-0.00
27.106,-0.02,0.01,-0.00
27.116,-0.02,0.00,-0.00
27.126,-0.02,0.00,0.00
27.136,-0.02,0.01,0.00
27.146,-0.01,0.00,0.00
27.156,-0.01,0.00,-0.00
27.166,-0.01,0.00,-0.00
27.176,0.00,0.01,-0.01
27.186,0.01,0.00,-0.01
27.196,0.01,0.00,-0.00
27.206,0.01,-0.00,-0.01
27.216,0.02,0.00,-0.01
27.226,0.01,-0.00,-0.01
27.236,0.01,0.00,-0.00
27.246,0.00,0.00,-0.00
27.256,-0.00,0.00,-0.00
27.266,-0.01,0.00,0.00
27.276,-0.01,0.00,0.00
27.286,-0.02,0.00,0.00
27.296,-0.02,0.00,0.00
27.306,-0.02,0.00,0.00
27.316,-0.02,0.01,0.00
27.326,-0.02,0.01,-0.00
27.336,-0.01,0.01,-0.00
27.346,-0.01,0.01,-0.00
27.356,0.00,0.01,-0.00
27.366,0.01,0.00,-0.00
27.376,0.01,0.00,-0.00
27.386,0.01,-0.00,-0.00
27.396,0.01,-0.00,-0.00
27.406,0.01,-0.01,-0.00
27.416,0.01,-0.00,-0.00
27.426,0.01,-0.00,0.00
27.436,0.00,0.00,-0.00
27.446,-0.00,0.00,0.00
27.456,-0.01,0.00,0.00
27.466,-0.02,0.01,0.00
27.476,-0.02,0.01,-0.00
27.486,-0.02,0.01,-0.00
27.496,-0.02,0.01,-0.01
27.506,-0.01,0.01,-0.01
27.515,-0.01,0.01,-0.01
27.525,0.00,0.00,-0.01
27.535,0.02,0.00,-0.01
27.545,0.02,-0.00,-0.01
27.555,0.02,0.00,-0.01
27.565,0.02,0.00,-0.00
27.575,0.02,0.00,-0.00
27.585,0.01,0.00,-0.00
27.595,0.01,0.00,-0.00
27.605,0.01,0.00,-0.00
27.615,0.00,0.00,-0.01
27.625,-0.01,0.00,-0.01
27.635,-0.01,0.00,-0.01
27.645,-0.02,0.00,-0.01
27.655,-0.01,0.00,-0.01
27.665,-0.01,0.00,-0.01
27.675,-0.01,0.01,-0.01
27.685,-0.01,0.01,-0.01
27.695,-0.01,0.01,-0.01
27.705,-0.01,0.01,-0.00
27.715,-0.00,0.00,-0.00
27.725,0.00,0.01,-0.01
27.735,0.00,0.00,-0.01
27.745,0.01,0.00,-0.01
27.755,0.01,0.00,-0.01
27.765,0.01,0.00,-0.00
27.775,0.01,0.00,-0.00
27.785,0.01,0.00,-0.00
27.795,0.01,0.00,-0.00
27.805,0.01,0.00,-0.00
27.815,0.01,0.01,-0.00
27.825,0.00,0.00,-0.00
27.835,-0.00,0.00,-0.00
27.845,-0.01,0.01,-0.00
27.855,-0.01,0.00,-0.00
27.865,-0.01,0.00,-0.00
27.875,-0.00,0.00,-0.00
27.885,-0.00,0.00,-0.01
27.895,-0.01,0.00,-0.00
27.905,-0.01,0.00,-0.00
27.915,-0.00,-0.00,-0.00
27.925,-0.00,0.00,-0.00
27.935,0.01,0.00,-0.00
27.945,0.01,0.00,-0.01
27.955,0.01,0.01,-0.00
27.965,0.01,0.01,-0.00
27.975,0.00,0.01,-0.00
27.985,0.00,0.01,-0.00
27.995,-0.00,0.00,-0.00
28.005,-0.00,0.00,-0.00
28.014,-0.00,0.00,-0.01
28.024,-0.00,0.00,-0.00
28.034,-0.00,0.00,-0.01
28.044,-0.00,0.00,-0.00
28.054,-0.01,0.00,-0.01
28.064,-0.00,0.00,-0.00
28.074,-0.01,0.00,-0.00
28.084,-0.01,0.00,-0.00
28.094,-0.01,0.00,-0.00
28.104,-0.01,0.00,-0.00
28.114,-0.01,0.01,-0.00
28.124,-0.01,0.00,-0.00
28.134,-0.00,0.00,-0.00
28.144,-0.00,0.00,-0.01
28.154,0.00,0.00,-0.00
28.164,0.00,0.00,-0.00
28.174,0.00,0.00,-0.00
28.184,0.00,0.00,-0.00
28.194,0.00,0.00,-0.00
28.204,0.00,0.00,-0.00
28.214,0.01,0.00,-0.00
28.224,0.01,0.01,-0.00
28.234,0.00,0.00,-0.00
28.244,0.00,0.00,-0.00
28.254,0.00,0.00,-0.00
28.264,0.00,0.00,-0.00
28.274,0.01,0.00,-0.00
28.284,0.01,0.00,0.00
28.294,0.01,-0.00,-0.00
28.304,-0.00,0.01,-0.01
28.314,-0.00,0.01,-0.01
28.324,0.00,0.01,-0.01
28.334,-0.00,0.01,-0.01
28.344,-0.00,0.00,-0.01
28.354,-0.00,0.00,-0.00
28.364,-0.01,-0.00,-0.00
28.374,-0.01,0.00,0.00
28.384,-0.01,0.00,0.00
28.394,-0.01,0.00,0.00
28.404,-0.01,0.00,0.00
28.414,-0.01,0.01,0.00
28.424,-0.01,0.00,0.00
28.434,-0.01,0.00,-0.00
28.444,-0.00,0.01,-0.00
28.454,0.00,0.01,-0.00
28.463,0.01,0.01,-0.00
28.474,0.01,0.01,-0.00
28.484,0.01,0.01,-0.00
28.494,0.01,0.01,0.00
28.503,0.02,0.00,-0.00
28.513,0.02,0.00,-0.00
28.523,0.02,-0.00,-0.00
28.533,0.01,-0.00,-0.00
28.543,0.01,-0.01,-0.01
28.553,0.00,-0.00,-0.01
28.563,-0.00,-0.00,-0.00
28.573,-0.01,-0.00,-0.00
28.583,-0.02,-0.00,-0.00
28.593,-0.02,0.00,0.00
28.603,-0.02,0.01,0.00
28.613,-0.03,0.00,0.00
28.623,-0.02,0.01,0.00
28.633,-0.02,0.01,0.00
28.643,-0.02,0.01,0.00
28.653,-0.01,0.01,0.00
28.663,0.00,0.01,-0.00
28.673,0.01,0.00,-0.00
28.683,0.01,0.00,-0.00
28.693,0.01,-0.00,-0.00
28.703,0.02,0.00,-0.00
28.713,0.02,0.00,-0.00
28.723,0.02,0.00,-0.00
28.733,0.01,0.00,-0.00
28.743,0.01,0.00,-0.01
28.753,0.00,0.00,-0.01
28.763,-0.00,-0.00,-0.01
28.773,-0.00,0.00,-0.01
28.783,-0.01,0.00,-0.01
28.793,-0.01,0.00,-0.01
28.803,-0.01,0.00,-0.01
28.813,-0.01,0.00,-0.01
28.823,-0.01,0.00,-0.00
28.833,-0.01,0.01,-0.00
28.843,-0.01,0.01,-0.00
28.853,-0.01,0.01,-0.00
28.863,-0.01,0.00,-0.00
28.873,-0.01,0.00,-0.00
28.883,-0.01,0.00,-0.00
28.893,-0.00,0.00,0.00
28.903,0.00,0.00,-0.00
28.913,0.01,0.00,-0.00
28.923,0.01,0.00,-0.00
28.933,0.01,0.00,0.00
28.943,0.01,0.00,-0.00
28.953,0.01,0.00,0.00
28.963,0.01,0.00,-0.00
28.973,0.00,0.00,-0.00
28.983,-0.00,0.00,-0.00
28.992,-0.01,0.00,-0.00
29.003,-0.01,0.00,0.00
29.013,-0.01,0.00,0.00
29.022,-0.01,0.00,0.00
29.032,-0.01,0.00,0.00
29.042,-0.01,-0.00,0.00
29.052,-0.00,0.00,-0.00
29.062,-0.00,0.00,-0.00
29.072,0.00,0.00,0.00
29.082,-0.00,0.00,-0.00
29.092,-0.00,0.00,-0.00
29.102,0.00,0.00,-0.00
29.112,0.00,0.00,-0.00
29.122,0.00,0.00,-0.00
29.132,0.00,0.00,-0.00
29.142,0.00,0.00,-0.00
29.152,-0.00,-0.00,-0.00
29.162,-0.00,-0.00,-0.00
29.172,-0.00,0.00,-0.00
29.182,-0.00,0.00,-0.00
29.192,-0.00,0.00,-0.00
29.202,-0.01,0.00,-0.00
29.212,-0.01,0.00,0.00
29.222,-0.02,-0.00,-0.00
29.232,-0.02,0.00,-0.00
29.242,-0.02,0.00,-0.00
29.252,-0.01,0.00,-0.00
29.262,-0.01,0.00,-0.00
29.272,-0.01,0.00,-0.00
29.282,-0.00,0.00,-0.00
29.292,0.00,0.00,-0.00
29.302,0.01,0.00,-0.00
29.312,0.01,0.00,0.00
29.322,0.01,0.00,-0.00
29.332,0.00,-0.00,-0.00
29.342,0.01,0.00,-0.00
29.352,0.01,0.00,-0.01
29.362,0.01,0.00,-0.01
29.372,0.01,0.00,-0.01
29.382,0.01,0.00,-0.00
29.392,0.00,-0.00,-0.00
29.402,0.00,-0.00,-0.00
29.412,-0.00,0.00,0.00
29.422,-0.01,0.00,0.00
29.432,-0.01,0.00,0.00
29.442,-0.02,0.00,0.01
29.452,-0.02,0.00,0.01
29.462,-0.02,0.00,0.01
29.472,-0.02,0.00,0.01
29.482,-0.02,0.00,0.00
29.492,-0.01,0.01,0.00
29.501,-0.00,0.01,-0.00
29.511,0.00,0.01,-0.00
29.521,0.00,0.01,-0.00
29.531,0.01,0.01,-0.00
29.541,0.01,0.00,-0.00
29.551,0.02,0.00,-0.00
29.561,0.02,0.00,-0.00
29.571,0.02,-0.00,-0.00
29.581,0.01,-0.01,-0.00
29.591,0.01,-0.01,-0.00
29.601,0.00,-0.00,-0.00
29.611,-0.00,-0.00,-0.00
29.621,-0.01,-0.00,-0.00
29.631,-0.01,0.00,0.00
29.641,-0.01,0.00,0.00
29.651,-0.02,0.00,-0.00
29.661,-0.02,0.01,-0.00
29.671,-0.02,0.01,0.00
29.681,-0.02,0.01,-0.00
29.691,-0.02,0.00,-0.00
29.701,-0.00,0.01,-0.00
29.711,0.00,0.01,-0.00
29.721,0.01,0.00,-0.00
29.731,0.00,-0.00,-0.00
29.741,0.01,-0.00,-0.00
29.751,0.01,0.00,0.00
29.761,0.01,0.00,-0.00
29.771,0.02,0.00,-0.00
29.781,0.01,0.00,-0.00
29.791,0.00,0.00,-0.00
29.801,-0.00,0.00,-0.00
29.811,-0.01,0.00,-0.00
29.821,-0.01,0.00,-0.01
29.831,-0.01,0.00,-0.01
29.841,-0.01,0.00,-0.01
29.851,-0.00,0.00,-0.01
29.861,0.00,0.01,-0.01
29.871,-0.00,0.01,-0.00
29.881,-0.00,0.00,-0.00
29.891,-0.00,0.00,-0.00
29.901,-0.00,0.00,-0.00
29.911,-0.00,0.00,-0.00
29.921,-0.00,0.00,-0.00
29.931,-0.00,-0.00,-0.00
29.941,-0.00,0.00,-0.00
29.951,0.00,-0.00,-0.00
29.961,0.00,0.00,-0.00
29.971,0.00,0.00,-0.00
29.981,0.00,0.00,-0.00
29.990,-0.00,0.00,-0.00
30.000,-0.00,0.00,-0.00
30.010,-0.00,0.00,-0.00
30.020,-0.00,0.00,-0.00
30.030,-0.00,0.00,-0.00
30.040,-0.00,0.00,-0.00
30.050,-0.00,0.00,-0.00
30.060,-0.00,0.00,0.00
30.070,0.00,-0.00,-0.00
30.080,0.00,-0.00,-0.00
30.090,0.00,0.00,-0.00
30.100,0.00,0.00,0.00
30.110,0.00,0.00,0.00
30.120,-0.00,0.00,-0.00
30.130,-0.00,0.00,0.00
30.140,0.00,0.00,0.00
30.150,0.00,0.00,-0.00
30.160,-0.00,0.00,-0.00
30.170,-0.00,0.00,-0.00
30.180,0.00,0.00,-0.01
30.190,0.00,0.00,-0.00
30.200,-0.00,0.00,-0.00
30.210,-0.00,-0.00,-0.00
30.220,-0.00,0.00,-0.00
30.230,-0.00,0.00,-0.00
30.240,-0.01,0.00,-0.00
30.250,-0.01,0.00,-0.00
30.260,-0.00,0.00,-0.00
30.270,-0.00,0.00,-0.00
30.280,0.00,0.00,-0.00
30.290,-0.00,0.00,-0.00
30.300,0.00,0.00,-0.00
30.310,-0.00,0.00,-0.00
30.320,0.00,0.00,-0.00
30.330,0.00,0.00,-0.00
30.340,-0.00,0.00,-0.00
30.350,-0.00,0.00,-0.00
30.360,-0.00,0.00,-0.00
30.370,-0.00,0.00,-0.00
30.380,0.00,0.00,-0.00
30.390,0.00,0.00,-0.00
30.400,0.01,0.00,-0.00
30.410,0.01,0.00,0.00
30.420,0.01,0.00,-0.00
30.430,-0.00,0.00,-0.00
30.440,-0.00,0.00,-0.00
30.450,-0.00,0.00,-0.00
30.460,-0.00,0.01,-0.01
30.470,-0.00,0.00,-0.00
30.480,-0.00,-0.00,-0.01
30.489,0.00,-0.00,-0.01
30.499,-0.00,0.00,-0.00
30.509,-0.00,0.00,-0.00
30.519,-0.00,0.00,-0.00
30.529,-0.01,0.00,0.00
30.539,-0.01,0.00,0.01
30.549,-0.01,0.00,0.01
30.559,-0.01,0.00,0.00
30.569,-0.01,-0.00,0.00
30.579,-0.01,0.00,-0.00
30.589,-0.00,0.00,-0.00
30.599,0.00,0.01,-0.00
30.609,0.00,0.01,-0.00
30.619,0.00,0.01,-0.00
30.629,0.00,0.01,-0.00
30.639,0.01,0.00,-0.00
30.649,0.01,0.00,-0.00
30.659,0.01,-0.00,-0.00
30.669,0.01,-0.00,0.00
30.679,0.01,-0.00,0.00
30.689,0.00,-0.00,0.00
30.699,0.00,-0.00,0.00
30.709,-0.00,-0.00,0.00
30.719,-0.00,0.00,0.00
30.729,-0.01,0.00,0.00
30.739,-0.01,0.00,0.00
30.749,-0.01,0.01,0.00
30.759,-0.02,0.01,-0.00
30.769,-0.02,0.00,0.00
30.779,-0.02,0.01,-0.00
30.789,-0.01,0.00,-0.00
30.799,-0.01,0.00,0.00
30.809,-0.00,0.00,0.00
30.819,-0.00,0.00,0.00
30.829,0.01,0.01,0.01
30.839,0.01,-0.01,0.00
30.849,0.01,0.01,-0.01
30.859,0.01,0.00,0.00
30.869,0.01,0.00,0.00
30.879,0.01,0.01,-0.00
30.889,0.01,0.00,-0.00
30.899,0.01,0.00,-0.00
30.909,0.01,0.00,-0.00
30.919,0.00,0.00,-0.00
30.929,0.00,0.00,-0.01
30.939,0.00,0.00,-0.01
30.949,0.00,0.00,-0.01
30.959,0.00,0.00,-0.01
30.969,0.00,0.01,-0.01
30.978,-0.00,0.01,-0.01
30.988,-0.01,0.00,-0.00
30.998,-0.01,0.00,-0.00
31.009,-0.00,0.00,-0.00
31.018,-0.00,0.00,-0.00
31.029,-0.00,0.00,-0.00
31.038,-0.00,0.00,-0.00
31.048,-0.00,0.00,-0.00
31.058,-0.00,0.00,-0.00
31.068,0.00,0.00,-0.00
31.078,0.00,0.00,-0.00
31.088,0.00,0.00,-0.00
31.098,0.00,0.00,-0.00
31.108,0.00,0.00,-0.00
31.118,0.00,0.00,-0.00
31.128,-0.00,0.00,-0.00
31.138,-0.00,0.00,-0.00
31.148,0.00,0.00,-0.00
31.158,0.00,0.00,-0.00
31.168,0.01,0.00,-0.00
31.178,0.00,0.00,-0.00
31.188,0.00,-0.00,-0.00
31.198,0.00,0.00,-0.00
31.208,0.00,0.00,-0.00
31.218,0.00,0.00,-0.00
31.228,0.00,0.00,-0.00
31.238,0.00,0.00,-0.00
31.248,-0.00,0.00,-0.00
31.258,-0.00,0.00,-0.00
31.268,-0.00,0.00,-0.00
31.278,-0.00,-0.00,-0.00
31.288,-0.01,0.00,-0.01
31.298,-0.00,0.00,-0.00
31.308,-0.01,0.00,-0.01
31.318,-0.01,0.01,-0.00
31.328,-0.01,0.00,-0.00
31.338,-0.01,0.01,-0.00
31.348,-0.01,0.00,-0.00
31.358,-0.00,0.00,-0.01
31.368,-0.00,0.00,-0.00
31.378,-0.00,0.00,-0.00
31.388,-0.00,0.00,-0.00
31.398,-0.00,0.00,-0.00
31.408,-0.00,0.00,-0.01
31.418,-0.00,0.00,-0.00
31.427,-0.00,0.00,-0.00
31.438,-0.01,0.00,-0.00
31.448,-0.00,0.00,-0.00
31.458,-0.00,0.00,-0.01
31.468,-0.01,0.00,-0.00
31.477,-0.00,-0.00,-0.01
31.487,-0.00,0.01,-0.00
31.498,0.00,0.00,-0.00
31.507,0.00,0.00,-0.00
31.517,0.00,0.01,-0.00
31.527,0.00,0.01,-0.00
31.537,-0.00,0.01,-0.00
31.547,-0.01,0.00,-0.01
31.557,-0.01,0.00,-0.01
31.567,-0.01,0.01,-0.01
31.577,-0.01,0.00,-0.01
31.587,-0.01,0.00,-0.01
31.597,-0.01,0.00,-0.01
31.607,-0.01,0.00,-0.01
31.617,-0.01,0.00,-0.01
31.627,-0.01,0.00,-0.00
31.637,-0.01,0.00,0.00
31.647,-0.01,0.01,0.00
31.657,-0.01,0.00,0.00
31.667,-0.01,0.00,0.01
31.677,-0.01,0.00,0.00
31.687,-0.01,0.00,-0.00
31.697,-0.01,0.00,-0.00
31.707,-0.00,0.01,-0.00
31.717,-0.00,0.01,-0.01
31.727,0.00,0.01,-0.01
31.737,0.01,0.01,-0.01
31.747,0.01,0.01,-0.01
31.757,0.01,0.01,-0.00
31.767,0.01,0.00,-0.00
31.777,0.01,-0.00,-0.00
31.787,0.01,-0.00,-0.00
31.797,0.01,-0.00,-0.00
31.807,0.01,-0.00,-0.00
31.817,0.00,-0.00,-0.00
31.827,-0.00,-0.00,-0.00
31.837,-0.01,0.00,-0.00
31.847,-0.02,0.01,-0.00
31.857,-0.02,0.01,-0.00
31.867,-0.02,0.01,-0.00
31.877,-0.02,0.01,-0.00
31.887,-0.02,0.01,-0.00
